img x1 y1 x2 y2
82 88 93 264 249
7293 372 18 546 134
10668 112 39 251 171
11704 0 2 308 226
11705 15 40 204 192
11706 0 0 448 288
11707 0 0 250 181
11708 0 0 430 322
11709 12 18 261 217
11710 2 0 306 240
11711 27 106 288 294
11712 0 11 302 198
11713 0 4 320 240
11714 0 61 785 536
11715 4 0 250 187
11716 0 4 223 187
11717 0 6 240 320
11718 17 0 400 300
11719 263 116 450 338
11720 2 4 284 229
11721 241 67 636 478
11722 58 0 388 288
11723 0 1 320 240
11724 8 22 240 240
11725 0 15 262 239
11726 3 2 206 162
11727 0 0 314 236
11728 0 0 360 270
11729 0 0 210 157
11730 0 21 188 256
11731 1 12 264 208
11732 135 55 256 165
11733 0 0 210 157
11734 86 105 500 375
11734 33 1 273 130
11735 0 1 250 250
11736 0 0 225 195
11737 32 75 120 154
11738 0 0 225 195
11739 0 0 225 195
11740 0 3 400 265
11741 14 149 294 342
11742 90 15 287 206
11743 0 0 225 195
11744 62 3 323 266
11745 78 48 548 372
11746 6 42 320 240
11747 2 3 222 189
11748 13 34 184 161
11749 26 44 175 158
11749 194 12 328 92
11750 0 3 225 195
11751 0 4 240 180
11752 15 6 199 145
11753 3 14 175 150
11754 0 10 225 153
11755 0 73 500 332
11756 0 0 250 194
11757 0 126 315 430
11758 4 9 147 134
11759 0 16 225 195
11760 103 17 316 240
11761 30 56 325 350
11762 0 0 370 240
11763 12 12 281 202
11764 19 2 415 329
11765 2 54 346 251
11767 11 23 291 276
11768 71 62 315 378
11769 0 52 333 387
11770 40 0 456 375
11771 0 8 500 375
11772 36 135 306 360
11773 0 0 450 338
11775 0 0 260 191
11776 0 68 450 375
11777 56 0 363 287
11778 0 0 240 240
11779 36 11 236 211
11780 48 0 226 130
11781 0 24 432 475
11782 10 0 280 221
11783 58 20 618 480
11784 84 70 636 480
11785 2 44 504 474
11786 0 0 510 390
11787 296 23 543 220
11789 40 9 624 480
11790 42 112 480 596
11791 0 38 341 288
11792 0 10 512 384
11793 0 1 400 266
11794 0 1 508 384
11795 0 15 398 299
11796 0 0 512 384
11797 0 127 500 487
11798 0 0 512 384
11799 0 0 496 384
11800 0 32 240 320
11801 7 14 320 240
11802 0 13 289 200
11807 0 6 233 184
11808 19 4 302 234
11809 7 0 399 299
11810 0 0 398 300
11811 0 0 310 377
11812 0 1 331 569
11813 0 0 450 338
11816 8 8 640 422
11818 73 166 299 350
11818 6 10 194 105
11821 45 56 500 330
11823 157 83 481 376
11827 252 24 466 183
11829 4 7 329 245
11830 4 7 318 246
11835 45 42 340 255
11836 45 56 500 330
12018 0 42 480 640
13996 191 82 301 192
14596 149 99 229 188
14626 252 104 384 234
14881 412 110 484 190
15354 140 480 265 624
15530 245 241 332 321
15571 117 79 208 164
15812 347 300 490 391
15908 203 400 299 512
15922 256 41 341 117
15923 213 232 326 343
16260 1 166 183 343
