img x1 y1 x2 y2
2192 38 14 383 288
2193 56 37 341 273
2194 55 23 367 272
2195 42 25 309 232
2196 50 29 285 242
2197 5 16 396 278
2198 57 18 295 244
2199 58 0 573 480
2200 46 28 360 273
2201 31 10 326 245
2202 13 24 388 273
2203 34 0 617 477
2204 28 0 574 480
2205 61 0 555 481
2206 56 0 552 503
2207 54 0 548 480
2208 20 0 628 480
2209 13 0 190 157
2210 34 0 282 240
2211 27 0 188 148
2212 72 0 577 478
2213 84 0 714 594
2214 13 0 185 157
2215 0 0 210 158
2216 16 42 255 177
2217 0 0 300 225
2218 22 0 182 158
2219 1 17 236 177
2220 22 0 614 480
2221 0 7 300 294
2222 32 0 284 240
2223 0 0 420 315
2224 44 0 596 480
2225 24 0 620 472
2226 4 4 199 151
2227 0 9 204 149
2228 0 0 640 480
2229 66 0 568 480
2230 32 0 628 473
2231 26 0 624 480
2232 75 0 728 600
2233 46 0 752 600
2234 0 0 200 195
2235 21 7 201 133
2236 0 0 85 78
2237 0 2 210 158
2238 15 9 194 150
2239 48 12 272 232
2240 14 3 197 150
2241 56 28 566 432
2242 0 0 640 480
2243 57 0 544 480
2244 8 0 201 155
2245 24 0 274 240
2246 49 17 308 253
2247 36 27 374 272
2248 15 18 385 295
2249 32 17 289 238
2250 23 16 389 300
2251 43 7 308 253
2252 33 14 301 248
2253 13 10 403 297
2254 42 26 366 298
2255 0 6 380 285
2256 69 0 731 600
2257 0 0 640 480
2258 63 21 319 242
2259 30 11 373 287
2260 73 0 568 477
2261 48 0 568 475
2262 19 0 175 150
2263 49 14 316 238
2264 16 0 196 160
2265 38 0 588 480
2266 65 0 600 480
2267 53 0 580 480
2268 52 0 572 480
2269 23 0 185 157
2270 20 0 290 240
2271 5 4 194 192
2272 36 29 379 269
2273 7 3 401 286
2274 78 0 596 472
2275 38 3 301 261
2276 46 18 351 274
2277 14 0 308 240
2278 17 1 186 152
2279 50 12 313 246
2280 59 24 359 281
2281 60 4 573 478
2282 57 14 315 248
2283 0 0 640 480
2284 0 0 640 480
2285 57 30 372 280
2286 64 53 589 424
2287 49 14 379 284
2288 53 2 608 472
2289 52 16 270 230
2290 42 0 306 243
2291 60 9 542 478
9040 96 25 426 313
9048 61 51 421 328
9060 24 33 582 460
9074 0 45 360 423
9119 78 48 387 327
9123 24 33 340 456
9130 0 85 360 369
9132 19 40 295 445
9138 69 45 378 327
9142 36 123 291 364
9144 57 45 412 315
9148 45 48 360 285
9180 30 46 315 369
9183 0 114 267 363
9193 42 97 423 325
9194 9 48 457 333
9202 0 93 267 394
9220 72 51 382 324
9261 66 42 396 346
9284 39 30 435 348
9296 55 55 411 360
9336 9 12 450 330
9359 0 73 267 417
9361 0 57 360 423
9362 0 19 360 435
9363 0 6 360 450
10576 21 21 465 360
10588 1 7 465 360
10603 0 0 360 480
10647 6 0 462 360
10660 0 40 360 429
10662 0 0 342 480
10669 37 15 400 358
10675 15 21 465 354
10679 0 4 399 342
10711 1 28 349 417
10714 0 69 267 412
10724 6 54 456 360
10733 0 72 267 397
10754 60 34 406 336
10803 18 0 462 360
10810 12 0 462 358
10867 33 0 468 360
10868 0 0 480 360
10873 0 13 360 458
10886 0 0 360 468
10888 67 0 397 358
10901 16 73 270 429
10951 0 0 480 360
10974 10 1 459 360
11006 66 0 463 337
11025 0 0 477 360
11026 0 0 480 360
11111 15 3 444 346
11114 10 3 447 360
11133 3 51 360 418
11150 0 72 360 357
11176 0 84 267 408
11189 6 0 360 480
11190 0 14 360 456
11191 0 0 360 460
11221 0 0 460 360
11224 40 9 438 360
11239 0 16 360 463
11241 0 42 346 421
11242 0 15 360 462
11244 0 39 345 420
11256 37 0 453 360
11267 0 0 462 360
11268 0 0 462 360
11306 0 0 480 360
11307 0 0 480 360
11314 81 0 423 270
11323 75 54 411 339
11379 37 24 432 358
11382 46 0 465 360
11421 18 0 447 358
11469 85 4 421 265
11476 24 4 444 333
11487 60 7 402 273
11488 52 3 412 283
11491 63 0 405 282
11492 34 0 456 288
11493 60 13 399 281
11494 34 11 423 287
11495 40 0 400 287
11496 46 0 418 282
11497 0 105 256 391
11501 40 16 427 339
11549 21 9 474 351
11555 18 0 444 327
11585 0 0 480 360
11586 37 0 472 327
11603 187 13 459 249
11604 15 3 384 360
11605 0 96 237 357
11609 37 0 424 351
11621 15 7 444 360
11623 93 9 418 270
11638 6 7 390 360
11641 4 0 426 360
11644 60 24 480 360
11648 90 87 363 342
11653 45 12 468 360
11655 39 12 463 360
11657 0 0 450 360
11663 46 27 430 343
11664 0 0 480 360
11666 0 0 480 360
11675 0 0 360 480
11685 181 61 668 463
11686 373 93 758 389
11691 1 0 750 600
11697 50 13 658 591
12610 27 130 275 350
13037 60 8 426 313
13602 73 33 504 456
13605 144 69 604 448
13608 166 9 666 536
13610 75 33 726 583
13620 78 0 721 600
13623 186 66 681 583
13624 176 79 652 491
13627 104 25 739 600
13629 0 0 800 598
13631 81 151 711 459
13632 41 0 779 600
13633 16 0 744 600
13697 346 126 610 360
13712 348 65 640 343
13713 344 91 640 377
13743 310 128 640 468
13744 88 11 518 317
13777 190 60 484 348
13807 16 0 310 240
13816 0 29 170 192
13880 15 25 262 232
14016 398 173 775 511
14048 356 191 766 600
14061 366 128 798 498
14065 328 145 720 455
14077 396 196 711 508
14079 205 88 603 506
14089 426 210 738 455
14337 0 253 463 713
14389 60 1 615 411
14453 56 11 660 600
14460 1 0 587 455
14562 54 56 232 228
14585 55 53 721 566
14624 132 24 560 444
14631 198 65 793 575
14673 288 13 800 418
14696 1 0 645 450
14697 21 2 601 412
14725 146 63 320 210
14733 36 61 232 230
14741 48 0 592 480
14773 25 11 718 541
14778 30 20 556 480
14793 128 6 700 435
14798 65 63 626 600
14809 100 24 576 480
14815 0 284 446 697
14820 8 122 597 735
14831 40 28 640 464
14833 28 10 580 480
14859 123 393 531 800
14860 286 88 636 416
14863 256 156 560 432
14864 36 44 572 422
14866 110 20 790 600
14872 65 20 626 583
14888 268 84 622 340
14891 26 38 576 438
14893 14 0 582 480
14898 398 180 780 565
14904 103 18 653 583
14905 22 0 632 478
14911 116 11 720 600
14970 301 0 798 398
14971 391 68 798 536
14979 88 0 540 480
15002 26 0 592 450
15015 21 0 598 450
15023 46 63 604 450
15025 45 28 540 432
15029 2 28 640 468
15069 98 53 565 362
15136 5 0 637 476
15150 84 1 492 418
15195 140 0 588 478
15219 70 0 437 343
15285 322 54 600 300
15296 20 0 528 345
15297 8 0 590 450
15299 50 43 570 430
15318 20 0 577 445
15325 6 0 600 443
15329 46 22 490 433
15344 0 0 480 374
15372 71 78 571 403
15449 4 8 604 480
15467 245 25 570 245
15502 50 0 523 430
15510 310 77 625 302
15523 73 57 521 400
15527 0 76 478 588
15538 76 31 514 449
15544 0 0 622 480
15553 2 72 480 590
15592 126 24 605 480
15595 0 0 600 365
15599 0 62 380 640
15633 60 27 547 411
15634 75 55 510 363
15638 0 165 379 572
15675 120 147 473 385
15685 276 52 555 326
15686 106 21 502 385
15707 240 0 533 228
15740 100 30 493 423
15750 0 10 612 608
15765 0 153 313 474
15846 233 1 600 435
15873 120 2 505 326
15886 23 11 475 351
15898 82 7 513 322
15901 257 33 600 314
15914 25 5 578 426
16001 44 0 628 442
16003 57 0 629 437
16039 51 21 586 420
16051 55 19 587 372
16087 80 0 600 450
16089 0 13 411 450
16090 53 0 578 450
16126 31 21 528 438
16130 120 43 556 441
16158 0 0 506 447
16268 28 31 597 442
16269 1 46 321 365
16386 272 71 596 387
16617 273 81 598 367
16660 72 2 400 275
16665 58 25 565 395
16677 1 1 600 448
16680 368 185 637 413
16692 65 6 600 478
16693 290 49 636 426
16698 204 26 640 380
16702 10 167 470 538
16709 141 35 470 359
