img x1 y1 x2 y2
2893 17 26 235 165
2894 0 17 250 156
2895 0 7 280 189
2896 15 2 183 175
2897 37 54 305 191
2898 0 10 250 200
2899 33 64 411 332
2900 0 20 250 150
2901 8 7 155 113
2902 0 141 340 390
2903 48 0 498 235
2904 8 1 204 142
2905 7 0 289 300
2906 0 18 300 240
2907 4 5 182 134
2908 0 26 250 170
2909 0 27 230 212
2910 0 15 173 194
2911 0 0 220 172
2912 0 0 194 119
2913 17 9 220 140
2914 0 13 220 171
2915 0 0 220 199
2916 0 6 220 154
2917 0 0 220 130
2918 0 0 250 171
2919 6 35 245 215
2920 0 0 196 147
2921 0 0 300 224
2922 0 37 250 243
2923 0 85 250 250
2924 0 30 250 220
2925 11 13 215 169
2926 0 0 230 230
2927 0 0 230 202
2928 0 19 620 379
2929 0 0 180 148
2930 16 0 270 171
2931 11 4 174 140
2932 14 0 593 233
2933 0 5 180 171
2934 33 9 210 127
2935 6 80 240 292
2936 0 39 250 220
2937 0 9 250 145
2938 0 0 230 230
2939 0 30 300 243
2940 31 11 312 255
2941 0 0 300 183
2942 0 0 269 169
2943 0 0 320 240
2944 0 0 170 123
2945 0 50 495 319
2946 0 0 186 126
2947 0 0 186 126
2948 0 0 186 126
2949 0 73 250 205
2950 42 45 293 181
2951 0 0 600 229
2952 0 35 291 183
2953 0 0 400 264
2954 12 54 283 243
2955 3 12 187 124
2956 0 0 250 172
2957 5 36 292 191
2958 23 16 226 178
2959 16 40 168 140
2960 0 0 191 143
2961 16 8 183 118
2962 51 80 580 352
2963 17 0 220 151
2964 7 6 252 185
2965 0 5 230 226
2966 6 0 398 200
2967 0 0 250 200
2968 0 17 172 140
2969 0 0 400 247
2970 9 3 164 100
2971 2 10 263 188
2972 0 93 165 220
2973 0 12 174 198
2974 0 26 250 225
2975 14 41 216 199
2976 22 47 376 393
2977 14 27 298 236
2978 0 0 240 180
2979 0 0 250 215
2980 15 7 174 119
2981 0 0 640 480
2982 0 24 200 127
2983 0 0 200 155
2984 13 14 240 180
2985 0 0 300 225
2986 0 2 250 221
2987 0 0 225 220
2988 0 0 230 230
2989 22 4 196 157
2990 0 24 220 103
2991 0 0 220 148
2992 0 0 219 176
9252 0 0 465 360
9346 48 36 475 249
10796 4 0 474 357
11170 18 0 478 360
11173 37 46 469 256
11424 33 21 435 360
12082 253 50 523 260
13645 37 62 383 264
13646 41 114 279 242
13996 2 62 143 199
15549 0 64 359 556
15825 58 81 506 416
16366 30 11 592 340
16438 4 51 477 529
16723 2 29 535 365
