img x1 y1 x2 y2
4337 218 14 401 171
5889 0 18 230 152
5890 24 13 162 136
5891 2 23 248 164
5892 0 0 160 120
5893 0 0 350 262
5894 66 23 387 259
5895 0 0 200 170
5896 0 0 323 242
5897 24 16 236 177
5898 0 22 250 231
5899 0 36 250 225
5900 9 14 243 180
5901 10 0 198 139
5902 0 0 300 225
5903 16 12 162 120
5904 0 61 630 448
5905 15 28 177 134
5906 0 20 250 236
5907 10 9 312 233
5908 0 0 203 152
5909 0 0 280 210
5910 0 0 250 200
5911 0 0 280 187
5912 36 8 264 201
5913 0 45 425 304
5914 3 22 91 113
5915 23 28 132 102
5916 0 0 285 190
5917 96 0 480 291
5918 12 13 215 174
5919 0 40 250 294
5920 25 41 184 110
5921 0 28 240 172
5922 0 0 260 238
5923 13 19 187 123
5924 27 18 160 118
5925 105 56 551 397
5926 0 0 450 337
5927 0 124 468 404
5928 10 2 205 149
5929 21 9 230 165
5930 0 0 640 480
5931 4 4 300 199
5932 31 33 447 313
5933 0 0 176 144
5934 0 0 436 327
5935 45 0 400 301
5936 0 0 640 480
5937 0 0 227 179
5938 0 15 277 213
5939 25 0 299 232
5940 0 0 640 480
5941 6 5 292 217
5942 81 34 337 260
5943 0 0 250 167
5944 16 9 253 186
5945 0 0 250 200
5946 29 32 215 159
5947 15 0 294 214
5948 4 8 156 112
5949 9 24 273 187
5950 12 14 252 208
5951 0 0 196 147
5952 0 0 400 300
5953 0 0 163 127
5954 0 0 225 300
5955 0 0 436 327
5956 0 0 197 148
5957 0 49 350 263
5958 0 5 200 150
5959 50 12 251 184
5960 0 54 146 160
5961 15 10 326 241
5962 0 0 250 188
5963 0 0 640 480
5964 0 28 350 263
5965 0 0 640 480
5966 0 0 320 240
5967 16 16 294 220
5968 20 24 319 237
5969 0 0 384 288
5970 0 32 350 263
5971 46 10 175 99
5972 0 0 320 240
5973 50 32 350 237
5974 9 8 325 242
5975 0 0 260 195
5976 5 24 180 135
5977 48 28 353 240
5978 5 15 195 144
5979 0 0 430 306
5980 60 32 347 310
5981 0 60 546 420
5982 0 62 545 420
5983 0 0 260 195
5984 0 0 320 240
5985 0 0 448 336
5986 0 0 477 392
5987 0 0 320 240
5988 0 25 367 310
9201 47 11 445 342
10732 33 7 451 354
10835 0 0 456 360
12653 263 1 413 97
13243 136 14 334 190
13764 176 176 420 406
13978 396 162 640 390
14291 88 56 460 465
15410 88 195 278 402
16695 321 52 636 350
16720 60 42 622 417
16765 3 65 548 415
16776 0 49 623 462
16785 21 13 387 285
16787 0 21 348 270
