img x1 y1 x2 y2
5389 12 6 398 297
5390 11 120 328 450
5391 25 22 400 267
5392 0 6 400 286
5393 20 0 344 224
5394 0 27 339 295
5395 14 53 450 287
5396 72 44 744 572
5397 85 5 407 326
5398 85 70 475 287
5399 31 0 800 576
5400 0 49 636 386
5401 152 78 650 430
5402 0 0 470 364
5403 0 22 640 480
5404 0 0 640 472
5405 102 36 309 218
5406 44 8 345 243
5407 0 0 500 333
5408 3 64 300 367
5409 132 21 345 268
5410 0 6 480 360
5411 118 69 524 353
5412 0 6 379 300
5413 0 0 400 225
5414 53 3 471 360
5415 9 8 460 373
5416 49 45 417 325
5417 144 0 725 450
5418 23 0 333 253
5419 32 35 455 263
5420 0 4 640 480
5421 0 73 270 320
5422 0 20 335 242
5423 0 2 320 240
5424 0 0 500 375
5425 0 32 471 322
5426 76 0 613 480
5427 10 35 508 325
5428 70 0 360 237
5429 13 0 388 300
5430 109 8 540 401
5431 72 52 534 387
5432 35 25 388 270
5433 48 58 588 417
5434 101 0 499 384
5435 86 114 633 458
5436 10 15 302 255
5437 30 0 421 326
5438 30 0 441 360
5439 43 0 493 281
5440 23 3 218 207
5441 0 50 490 375
5442 57 0 396 300
5443 108 81 393 300
5444 4 2 592 533
5445 6 0 444 333
5446 7 0 481 375
5447 24 99 400 492
5448 31 18 763 587
5449 40 14 330 214
5450 51 48 702 704
5451 0 0 375 460
5452 91 77 418 320
5453 58 28 395 277
5454 52 0 461 346
5455 33 48 564 400
5456 28 0 640 480
5457 0 0 485 375
5458 53 0 438 272
5459 32 35 326 265
5460 69 17 461 345
5461 25 0 500 331
5462 80 0 551 409
5463 0 18 210 135
5464 0 4 640 477
5465 100 125 406 426
5466 56 0 640 480
5467 26 47 432 298
5468 48 0 450 375
5469 30 63 465 340
5470 31 0 420 324
5471 188 0 705 600
5472 0 16 771 492
5473 10 2 402 288
5474 0 0 411 338
5475 36 0 746 533
5476 136 11 675 413
5477 0 100 333 465
5478 0 0 500 375
5479 0 14 392 313
5480 30 253 400 616
5481 100 31 548 426
5482 33 0 600 397
5483 0 48 361 500
5484 100 25 390 358
5485 47 2 393 375
5486 146 26 380 320
5487 73 0 393 327
5488 7 23 308 244
11130 24 9 360 409
13639 233 33 500 173
13750 16 182 332 480
14039 118 0 428 233
14239 123 0 250 92
14364 168 276 443 535
14503 2 26 260 262
14574 0 13 476 529
14582 36 75 547 680
14594 96 230 161 307
14619 12 32 264 268
14671 8 10 336 217
15089 0 9 233 248
15324 296 141 592 408
15367 361 273 800 551
15653 0 103 116 248
15831 367 18 600 272
16217 6 207 272 446
