img x1 y1 x2 y2
8238 43 36 373 197
8239 36 28 294 196
8240 10 24 203 175
8241 30 58 298 216
8242 81 23 429 286
8243 14 15 302 213
8244 50 0 274 240
8245 21 15 75 59
8246 28 44 306 194
8247 50 32 236 188
8248 34 36 196 130
8249 18 51 162 139
8250 30 35 524 315
8251 39 34 535 325
8252 30 64 288 198
8253 2 13 198 153
8254 7 25 192 143
8255 18 9 153 144
8256 22 18 140 124
8257 12 32 314 196
8258 72 66 243 180
8259 0 54 448 309
8260 18 22 320 236
8261 65 56 203 125
8262 27 27 183 117
8263 73 162 225 268
8264 187 5 255 53
8265 112 87 281 233
8266 10 16 236 140
8267 93 67 578 358
8268 59 6 276 129
8269 15 12 257 186
8270 17 22 197 119
8271 65 112 593 426
8272 21 15 480 320
8273 14 18 312 232
8274 3 0 235 234
8275 0 0 567 412
8276 61 0 271 239
8277 9 1 300 196
8278 4 5 393 281
8279 9 0 478 632
8280 1 0 210 268
8281 0 24 300 189
8282 69 10 246 207
8283 0 13 395 347
8284 8 6 270 140
8285 36 19 466 249
8286 8 23 352 233
8287 6 20 320 228
8288 79 100 260 404
8289 62 14 312 210
8290 0 0 640 465
8291 0 0 660 388
8292 32 0 313 235
8293 274 0 750 349
8294 69 73 265 175
8295 3 12 471 289
8296 0 0 500 375
8297 76 0 538 371
8298 0 0 290 189
8299 13 0 225 143
8300 9 29 397 233
8301 23 15 478 290
8302 28 39 415 291
8303 0 0 210 158
8304 12 27 450 320
8305 20 46 308 240
8306 15 0 210 158
8307 18 11 465 288
8308 45 45 346 228
8309 0 0 133 100
8310 12 8 320 226
8311 20 43 377 217
8312 10 4 274 229
8313 29 14 263 208
8314 76 14 221 121
8315 36 9 270 174
8316 44 37 172 140
8317 0 1 346 245
8318 108 46 357 300
8319 71 25 504 366
8320 0 109 800 571
8321 132 73 591 324
8322 2 42 308 218
8323 28 28 314 204
8324 167 7 569 293
8325 0 47 352 259
8326 15 0 160 120
8327 0 11 215 142
8328 0 106 180 198
8329 14 28 306 206
8330 0 0 500 361
8331 0 19 250 170
8332 0 3 546 413
8333 46 14 406 280
8334 0 0 358 179
8335 30 16 596 428
8336 58 38 143 110
8337 110 109 375 269
9157 31 0 321 480
9161 0 144 345 330
9173 0 154 360 366
9271 48 19 244 436
9328 19 75 399 274
9329 36 51 415 226
10688 30 3 318 480
10691 4 138 349 340
10704 0 151 360 373
10823 12 3 258 426
10841 19 90 424 306
10892 45 0 288 414
10915 0 85 358 326
10916 0 144 360 399
10916 9 1 346 182
11080 22 45 397 291
11081 27 0 417 354
11453 3 105 280 390
15566 0 0 382 255
15567 0 6 447 289
15568 3 2 464 268
15785 65 63 600 401
16313 88 58 597 412
