img x1 y1 x2 y2
8638 0 22 280 186
8639 46 44 230 143
8640 0 37 160 101
8641 14 23 180 105
8642 43 45 202 123
8643 14 15 148 81
8644 51 37 210 118
8645 0 30 219 135
8646 43 39 199 115
8647 33 31 205 114
8648 0 14 200 166
8649 53 34 179 121
8650 198 110 548 452
8651 84 201 576 416
8652 13 53 237 146
8653 16 9 154 118
8654 41 22 151 79
8655 0 13 180 156
8656 0 80 240 260
8657 0 33 609 323
8658 25 50 392 286
8659 54 42 300 225
8660 50 44 332 219
8661 0 123 500 481
8662 40 37 207 117
8663 40 43 213 127
8664 4 70 302 184
8665 35 31 302 320
8666 12 45 232 123
8667 0 17 250 152
8668 18 5 243 159
8669 25 46 671 388
8670 2 13 180 101
8671 0 36 193 135
8672 0 22 145 94
8673 25 24 192 130
8674 28 30 190 130
8675 21 33 214 127
8676 0 31 166 98
8677 52 18 256 188
8678 20 83 369 209
8679 15 65 231 180
8680 39 45 448 294
8681 26 189 581 413
8682 44 42 428 230
8683 25 25 146 113
8684 0 100 250 218
8685 6 32 173 115
8686 51 72 234 175
8687 18 29 169 141
8688 40 21 247 148
8689 114 85 526 366
8690 0 36 240 133
8691 104 158 580 452
8692 31 35 207 124
8693 21 37 226 127
8694 34 54 267 156
8695 7 19 240 129
8696 109 72 570 400
8697 34 30 207 117
8698 46 58 204 134
8699 49 75 289 201
8700 16 98 581 333
8701 12 48 234 180
8702 36 57 259 154
8703 4 25 277 144
8704 0 0 640 409
8705 10 52 294 162
8706 0 36 320 206
8707 24 92 242 240
8708 25 51 270 153
8709 16 84 285 210
8710 0 44 640 366
8711 0 12 167 115
8712 16 164 553 364
8713 14 81 345 221
8714 30 81 270 186
8715 24 36 252 232
8716 16 42 264 154
8717 47 60 470 342
8718 260 128 640 390
8719 120 129 558 358
8720 59 48 376 216
8721 212 94 578 272
8722 0 66 609 346
8723 14 46 221 147
8724 48 49 264 162
8725 48 46 222 133
8726 37 29 165 85
8727 0 14 240 294
8728 32 164 620 402
8729 0 0 240 263
8730 5 28 156 107
8731 33 64 253 168
8732 76 200 454 376
8733 0 24 260 155
8734 23 66 362 224
8735 0 66 640 284
8736 13 46 640 296
8737 0 61 640 471
9221 25 9 432 334
9242 135 45 378 303
9322 16 57 390 333
10756 9 15 480 355
10780 45 22 433 349
10864 55 51 450 244
11071 0 43 472 330
11072 3 63 480 315
11263 66 24 391 339
11338 45 15 381 267
11479 82 42 477 330
11570 19 0 438 360
11632 132 39 367 267
11635 54 10 336 270
14334 96 340 515 684
14691 0 0 783 448
15085 190 94 370 385
15225 5 45 640 426
15303 238 48 600 303
15360 231 45 534 298
15404 249 62 598 382
15526 235 37 600 401
15906 267 40 600 350
15925 306 67 600 382
16008 37 145 271 349
16688 18 66 469 462
