img x1 y1 x2 y2
8538 82 41 211 120
8539 66 56 317 250
8540 30 23 165 131
8541 27 3 169 143
8542 64 26 292 198
8543 33 23 147 89
8544 71 29 148 118
8545 66 32 156 102
8546 35 24 148 134
8547 29 10 185 124
8548 115 41 222 97
8549 0 0 181 143
8550 2 6 159 147
8551 25 6 303 204
8552 122 60 250 188
8553 40 36 219 191
8554 2 44 196 98
8555 54 21 592 439
8556 20 27 202 155
8557 36 88 199 295
8558 58 20 180 127
8559 0 0 282 230
8560 28 5 127 121
8561 0 3 176 112
8562 35 36 187 132
8563 25 54 277 199
8564 75 24 187 128
8565 70 49 271 216
8566 96 46 269 221
8567 73 46 300 237
8568 39 11 156 129
8569 138 118 282 265
8570 126 116 342 217
8571 0 38 255 116
8572 70 35 161 116
8573 50 23 191 128
8574 35 18 173 120
8575 76 9 240 150
8576 45 44 293 172
8577 0 10 216 200
8578 58 46 228 184
8579 42 29 159 114
8580 88 33 126 105
8581 59 32 143 75
8582 56 42 133 101
8583 28 1 233 190
8584 0 0 451 378
8585 0 9 180 126
8586 4 0 200 131
8587 3 7 300 210
8588 0 12 200 143
8589 0 34 800 532
8590 33 25 135 114
8591 57 21 183 126
8592 29 22 179 123
8593 13 30 199 139
8594 0 0 320 240
8595 12 14 171 113
8596 0 0 173 151
8597 6 0 344 264
8598 0 0 288 265
8599 0 7 250 250
8600 0 15 250 243
8601 0 37 250 208
8602 0 0 200 150
8603 0 0 256 105
8604 22 2 298 204
8605 30 49 282 166
8606 76 51 243 153
8607 20 33 183 155
8608 45 29 151 102
8609 0 15 430 247
8610 25 30 179 95
8611 69 67 228 139
8612 72 45 231 160
8613 63 42 223 150
8614 0 0 200 150
8615 52 22 258 139
8616 97 36 190 129
8617 36 32 192 135
8618 5 50 318 285
8619 103 132 288 223
8620 85 34 374 315
8621 0 18 170 115
8622 0 26 240 270
8623 15 0 168 133
8624 0 24 257 153
8625 50 16 220 154
8626 8 38 269 188
8627 30 46 318 237
8628 0 0 640 242
8629 18 0 320 210
8630 8 28 160 91
8631 159 48 490 348
8632 0 9 180 168
8633 14 2 172 131
8634 43 18 200 142
8635 114 86 300 223
8636 40 39 239 171
8637 58 60 244 191
9211 49 105 291 339
9245 42 147 213 342
9349 79 39 432 297
10742 105 96 264 198
10742 61 166 174 297
10742 169 187 289 318
11178 28 0 238 63
11195 285 39 367 135
11195 181 84 288 186
11195 88 180 210 303
11195 210 183 324 294
11455 154 183 219 262
11455 46 218 124 306
11455 84 123 150 187
11455 36 156 103 225
13732 446 128 520 186
13815 93 85 343 311
13969 434 258 516 336
14152 454 80 640 306
14603 95 80 330 325
15334 9 0 491 374
16718 102 5 485 321
16747 2 0 642 474
