img x1 y1 x2 y2
2993 35 15 378 287
2994 150 86 239 161
2995 194 36 558 274
2996 71 42 324 259
2997 88 6 605 380
2998 49 64 303 280
2999 444 100 584 212
3000 253 151 373 279
3001 187 36 352 156
3002 305 224 588 504
3003 27 48 385 246
3004 44 61 331 274
3005 241 166 494 313
3006 75 184 329 404
3007 282 198 519 393
3008 60 24 537 301
3009 0 138 186 320
3010 42 0 577 420
3011 46 32 783 430
3012 237 136 610 398
3013 19 70 183 227
3014 0 94 400 582
3015 201 70 436 296
3016 51 127 208 302
3017 0 122 381 476
3018 7 146 266 373
3019 12 172 342 480
3020 14 72 212 224
3021 0 0 348 249
3022 34 29 270 196
3023 0 0 280 200
3024 30 10 296 200
3025 23 15 330 247
3026 32 23 309 222
3027 3 56 288 316
3028 4 6 320 240
3029 262 150 480 360
3030 18 74 234 244
3031 30 9 420 304
3032 31 28 474 318
3033 0 0 314 232
3034 34 0 166 90
3035 22 18 316 216
3036 30 10 327 228
3037 208 135 412 301
3038 144 60 300 195
3039 190 118 343 235
3040 0 0 448 336
3041 0 124 154 320
3042 1 0 450 446
3043 2 80 616 480
3044 0 3 401 315
3045 7 9 279 207
3046 0 0 330 247
3047 18 84 197 257
3048 60 33 240 216
3049 0 0 250 188
3050 0 4 640 440
3051 29 22 230 157
3052 166 12 382 175
3053 0 17 364 308
3054 0 20 320 222
3055 0 0 512 448
3056 198 120 472 362
3057 26 18 145 110
3058 2 6 385 288
3059 61 58 340 199
3060 109 53 327 252
3061 418 86 569 308
3062 21 21 205 151
3063 102 57 302 257
3064 10 22 455 375
3065 77 45 423 295
3066 57 38 381 297
3067 0 0 377 300
3068 148 248 518 480
3069 36 24 408 337
3070 14 14 320 240
3071 179 122 400 300
3072 81 37 323 262
3073 38 36 360 270
3074 74 50 318 266
3075 173 34 719 586
3076 108 32 640 480
3077 48 19 259 181
3078 79 17 317 277
3079 98 12 266 172
3080 10 14 298 216
3081 226 103 761 539
3082 7 18 207 147
3083 14 10 471 349
3084 229 204 544 437
3085 153 15 297 150
3086 36 24 313 233
3087 0 37 512 362
3088 28 67 566 427
3089 309 30 480 201
3090 264 6 508 232
3091 0 0 240 338
3092 37 51 540 411
6936 0 103 280 370
11386 0 8 480 376
11956 34 161 179 318
12503 5 123 190 274
13705 436 41 580 140
13960 452 42 636 218
14006 90 0 184 81
14021 43 235 345 511
14069 393 225 731 556
14080 361 241 681 565
14086 340 168 786 503
14108 0 0 344 302
14152 216 4 468 212
15446 55 24 555 439
15521 182 0 497 256
15732 192 56 447 262
15803 162 10 431 272
15820 183 87 572 448
15930 265 107 587 450
16669 212 11 478 257
