img x1 y1 x2 y2
4293 13 203 482 375
4294 164 64 222 128
4295 124 86 232 136
4296 0 32 192 238
4297 53 130 320 316
4298 68 138 240 254
4299 50 43 369 162
4300 80 14 182 82
4301 56 62 170 124
4302 78 24 216 146
4303 116 129 406 217
4304 0 23 136 131
4305 107 25 168 57
4306 31 54 339 222
4307 0 142 253 276
4308 108 19 130 52
4309 10 53 733 505
4310 29 40 175 141
4311 0 48 180 202
4312 24 14 165 83
4313 49 90 113 131
4314 14 53 162 126
4315 0 0 280 192
4316 142 21 262 93
4317 149 25 552 394
4318 157 45 539 354
4319 8 52 253 196
4320 150 131 387 195
4321 11 31 215 132
4322 0 199 600 680
4323 120 88 190 132
4324 162 66 206 138
4325 2 0 260 138
4326 0 70 142 240
4327 0 0 238 210
4328 0 21 280 171
4329 30 28 436 149
4330 25 0 301 285
4331 240 75 360 149
4332 34 165 246 340
4333 0 0 640 412
4334 8 30 212 216
4335 257 95 496 210
4336 0 0 280 186
4337 106 85 202 168
4338 434 170 640 457
4339 171 0 544 450
4340 106 70 536 353
4341 0 0 338 450
4342 2 189 297 377
4343 72 82 388 321
4344 128 215 342 348
4345 0 210 363 368
4346 0 128 320 342
4347 0 56 498 340
4348 96 162 311 296
4349 50 78 280 286
4350 25 52 500 375
4351 14 49 266 197
4352 0 0 226 187
4353 173 145 382 309
4354 161 177 294 292
4355 0 0 280 321
4356 125 190 520 424
4357 188 121 440 228
4358 128 83 352 225
4359 57 99 367 273
4360 0 92 573 493
4361 0 99 381 286
4362 0 46 280 189
4363 66 116 778 451
4364 344 253 650 600
4365 0 30 292 223
4366 7 93 300 207
4367 42 75 274 234
4368 0 135 243 277
4369 0 56 341 225
4370 1 90 628 429
4371 10 42 800 346
4372 165 33 546 162
4373 9 16 263 116
4374 350 185 703 517
4375 72 198 243 285
4376 10 198 491 365
4377 62 106 482 371
4378 1 501 600 770
4379 118 92 460 317
4380 102 60 389 191
4381 13 53 375 269
4382 113 128 366 209
4383 180 170 442 375
4384 0 104 262 266
4385 75 66 795 544
4386 242 180 475 321
4387 110 53 388 208
4388 252 124 622 524
4389 50 58 365 248
4390 57 63 354 168
4391 111 165 279 248
4392 132 57 330 217
13745 76 187 342 372
14003 425 243 590 372
14595 87 165 162 235
15354 400 442 512 666
16780 63 89 333 223
