img x1 y1 x2 y2
25 0 248 248 480
28 260 69 388 131
37 16 82 224 165
97 473 286 750 560
4962 276 45 500 340
4988 408 74 640 272
5008 129 20 226 76
5115 212 92 398 222
5127 171 102 400 272
5135 0 339 138 464
5156 0 28 210 295
5180 353 19 450 126
6904 129 0 365 140
6934 305 89 477 279
7280 100 88 239 194
10638 183 0 480 325
10668 225 8 427 165
10743 104 66 302 289
11131 180 0 334 85
11167 0 141 135 292
11184 114 101 251 226
11186 327 0 480 228
11317 178 60 280 178
11320 33 30 457 354
11324 9 6 415 360
11337 39 60 204 192
11337 159 139 258 273
11352 183 78 300 216
11459 189 123 480 360
11485 0 9 480 348
11568 232 70 327 208
11573 210 163 367 279
11575 280 72 393 213
11689 401 83 713 276
11694 431 108 743 288
11695 559 371 775 594
11696 0 86 269 291
11791 50 0 384 184
11847 0 31 250 233
11849 1 14 238 146
11850 46 32 373 299
11857 37 3 273 142
11858 1 13 800 608
11862 286 0 586 263
11863 443 206 718 455
11864 0 0 512 384
11867 0 17 384 375
11869 12 13 216 176
11873 0 1 300 199
11874 144 33 334 152
11876 35 28 439 289
11877 65 16 755 596
11878 44 24 640 476
11882 0 12 450 300
11883 28 4 382 285
11885 39 13 659 539
11886 10 8 305 230
11887 4 15 234 171
11888 15 8 359 291
11889 18 8 481 296
11890 30 24 431 303
11891 5 8 319 220
11892 13 0 403 303
11893 0 0 275 214
11895 8 3 471 312
11896 26 16 632 470
11897 0 0 431 372
11898 0 33 288 300
11899 132 0 566 342
11900 0 22 440 330
11902 2 0 444 330
11903 292 212 608 476
11903 30 0 318 180
11904 6 0 440 332
11905 2 1 240 177
11906 1 13 446 287
11907 6 35 781 588
11908 1 46 756 585
11909 6 90 593 420
11910 13 18 494 370
11911 13 2 592 418
11912 14 20 357 266
11913 4 0 400 300
11914 43 16 480 322
11915 51 0 474 307
11916 0 9 354 265
11917 2 0 280 356
11918 5 15 396 293
11919 10 0 430 296
11920 0 7 388 271
11921 0 8 523 393
11922 0 0 320 280
11923 24 34 329 218
11924 0 55 347 498
11925 0 51 320 435
11926 0 4 362 295
11927 3 25 332 477
11928 0 0 400 284
11929 3 20 400 296
11930 43 37 567 423
11931 9 0 408 337
11932 10 12 400 300
11933 2 0 346 234
11934 116 4 393 296
11934 0 147 198 300
11935 20 27 634 428
11936 0 2 640 480
11937 0 0 358 465
11938 0 74 336 448
11939 4 2 394 298
11940 16 79 266 261
11941 0 0 800 600
11942 15 3 390 296
11943 0 0 367 275
11944 0 2 347 257
11945 54 28 305 229
11946 0 117 276 369
11946 61 1 278 140
11947 0 0 390 426
11948 0 14 395 292
11949 6 18 783 581
11950 1 14 337 247
12196 129 9 350 166
12380 340 41 500 140
12385 141 22 342 160
12421 93 0 306 173
12875 172 126 500 332
12882 1 95 183 275
12883 96 1 239 106
12893 8 176 192 284
13182 0 5 115 112
13319 12 71 260 206
13564 41 251 291 482
13673 102 156 300 364
13690 308 241 520 478
13698 256 12 388 133
13701 212 28 374 159
13709 78 16 268 102
13710 424 100 640 252
13711 396 194 620 376
13716 48 147 228 296
13720 192 27 338 147
13722 404 148 636 379
13724 208 157 460 340
13734 228 4 356 108
13737 380 44 584 252
13739 454 4 620 154
13749 0 136 136 293
13753 520 34 640 114
13753 0 14 108 113
13753 4 177 92 320
13755 400 0 606 144
13756 190 0 374 93
13768 364 0 560 124
13769 82 52 236 144
13776 398 170 502 322
13779 396 4 564 144
13780 368 140 568 297
13786 218 18 309 87
13788 118 86 300 200
13790 108 63 345 180
13792 176 112 328 218
13829 5 49 103 188
13860 2 12 96 116
13878 22 80 164 240
13884 128 63 668 483
13893 121 66 196 124
13962 150 68 209 164
13963 192 0 318 125
13995 412 24 586 200
14003 148 52 351 241
14010 6 71 376 470
14012 156 168 391 376
14013 441 245 776 558
14015 263 258 511 505
14017 128 38 401 241
14018 40 108 385 418
14023 206 15 406 193
14027 533 218 791 458
14033 291 153 538 321
14039 363 191 553 375
14041 251 276 586 531
14042 493 83 786 370
14051 193 0 448 123
14052 576 148 785 331
14054 451 136 766 410
14062 248 30 485 208
14070 456 328 731 588
14071 285 293 506 525
14087 56 223 283 425
14093 275 235 511 405
14097 92 58 564 444
14103 336 140 638 432
14220 199 49 304 145
14234 114 98 202 158
14263 126 35 201 88
14289 388 126 706 346
14308 163 46 373 125
14309 43 29 291 385
14329 130 58 460 201
14334 0 28 261 284
14336 0 146 325 408
14348 126 136 335 310
14349 290 257 600 426
14350 0 155 270 356
14351 336 263 723 595
14352 170 73 441 233
14352 278 0 486 66
14353 403 8 745 305
14354 545 170 800 445
14355 0 228 365 593
14372 10 131 310 448
14378 416 88 635 206
14388 140 12 392 126
14495 0 264 117 449
14495 64 68 226 166
14505 148 18 408 252
14540 273 168 570 423
14541 1 185 291 471
14544 2 40 600 773
14546 401 135 675 378
14547 133 60 386 235
14554 398 3 688 258
14592 1 168 286 410
14603 491 280 758 565
14605 306 21 548 235
14621 268 60 382 250
14660 0 96 366 424
14685 248 0 503 170
14699 292 192 568 344
14702 0 74 180 276
14705 0 32 180 270
14706 12 62 176 248
14716 17 3 285 176
14787 116 50 296 224
14819 0 157 450 735
14824 0 88 450 613
14850 0 80 274 372
14858 248 142 450 346
14879 0 66 276 376
14881 252 66 424 202
14890 81 340 385 525
14900 452 163 640 343
14907 0 154 272 388
14908 370 158 608 328
14915 112 68 300 248
14917 0 28 252 304
14920 36 391 235 522
14922 77 120 272 313
14987 226 194 352 364
14990 129 64 298 236
14992 366 285 658 505
15019 0 119 188 258
15041 282 111 439 266
15065 202 12 442 164
15083 205 20 391 140
15085 22 115 198 349
15110 2 18 311 429
15113 4 162 236 412
15123 171 0 395 151
15130 192 0 528 239
15148 362 39 552 204
15149 10 120 194 294
15168 0 227 142 358
15173 184 0 514 216
15176 466 177 558 320
15188 163 15 459 167
15246 377 135 513 280
15293 246 48 444 180
15302 0 0 138 154
15311 365 110 522 200
15358 390 149 506 320
15366 261 73 563 296
15373 176 27 372 108
15389 366 118 585 319
15402 187 49 391 189
15415 217 30 377 135
15428 360 201 476 309
15440 310 63 498 196
15469 253 68 470 238
15471 18 216 236 432
15479 242 108 362 279
15530 178 101 313 263
15539 0 38 237 283
15551 100 42 528 442
15556 47 122 203 334
15573 26 220 173 378
15601 131 49 196 138
15604 229 328 360 464
15610 23 113 256 307
15692 362 136 470 240
15712 185 16 401 213
15715 51 165 313 413
15746 7 210 220 436
15747 68 212 280 421
15812 373 163 552 356
15832 23 13 266 242
15838 7 261 231 450
15868 64 176 376 496
15875 218 175 340 334
15894 427 5 592 141
15907 130 0 351 173
15908 291 401 364 506
15922 185 36 293 123
15923 266 247 411 357
15937 83 25 277 180
15946 336 6 546 166
15969 182 241 392 384
15973 113 19 298 140
15986 0 0 480 640
15989 1 111 255 322
16008 323 110 458 215
16028 91 0 530 341
16034 377 42 595 210
16057 12 150 216 321
16060 59 206 248 378
16062 416 125 540 241
16097 231 12 406 158
16124 271 86 412 202
16164 60 172 193 353
16170 366 173 634 430
16253 176 60 423 241
16255 355 67 536 217
16279 396 237 562 418
16283 282 2 527 205
16287 312 27 532 213
16290 288 28 476 188
16556 200 16 377 156
16557 91 17 322 195
16590 363 228 598 437
16599 182 26 430 213
16603 31 11 265 201
16611 13 91 271 296
16614 133 22 348 187
16615 405 62 536 173
16619 260 437 421 629
16641 87 73 303 228
16670 203 151 356 330
16675 162 38 381 137
16679 324 214 605 466
16686 206 82 460 193
16687 18 152 289 395
16689 194 65 468 266
16690 360 53 605 234
16691 32 94 268 277
16697 390 102 640 353
16705 309 126 634 434
16706 86 50 314 208
16711 122 61 536 454
16712 21 130 296 379
