img x1 y1 x2 y2
22 155 185 291 278
31 37 92 154 190
86 232 68 401 208
89 163 86 360 276
6689 28 15 213 163
6690 65 33 384 203
6691 14 35 180 110
6692 25 34 205 168
6693 37 34 189 145
6694 72 104 399 280
6695 29 0 157 147
6696 0 16 178 134
6697 6 4 363 282
6698 17 40 232 125
6699 0 35 200 177
6700 64 113 593 305
6701 24 23 259 200
6702 0 22 162 126
6703 46 12 464 321
6704 36 6 258 176
6705 7 31 177 147
6706 0 0 400 285
6707 10 95 337 317
6708 23 18 144 123
6709 54 55 294 210
6710 0 0 342 263
6711 23 128 400 448
6712 5 36 200 148
6713 104 18 363 230
6714 6 24 141 183
6715 28 18 128 89
6716 28 38 212 166
6717 68 112 246 212
6718 53 63 210 158
6719 43 42 206 162
6720 22 42 193 147
6721 37 57 209 147
6722 13 53 240 201
6723 30 40 218 150
6724 33 51 210 141
6725 10 66 237 215
6726 60 82 200 192
6727 23 26 164 100
6728 17 10 165 97
6729 31 9 271 222
6730 8 140 597 342
6731 4 98 640 324
6732 0 99 620 376
6733 12 33 282 276
6734 10 18 246 183
6735 20 30 216 153
6736 60 15 192 141
6737 13 22 218 138
6738 52 92 173 207
6739 82 11 170 134
6740 62 36 215 157
6741 0 0 240 176
6742 19 24 273 182
6743 75 6 416 286
6744 5 9 200 122
6745 33 0 462 347
6746 51 0 389 302
6747 0 0 400 277
6748 20 49 235 163
6749 0 0 400 194
6750 69 24 171 129
6751 0 40 196 105
6752 8 0 330 240
6753 0 31 181 201
6754 0 14 200 192
6755 0 24 620 396
6756 0 17 301 300
6757 58 0 578 436
6758 38 35 355 285
6759 18 0 434 195
6760 40 113 186 240
6761 70 41 282 231
6762 0 0 188 155
6763 0 38 117 141
6764 8 0 168 105
6765 0 23 198 142
6766 19 42 190 150
6767 45 0 170 107
6768 58 24 320 188
6769 11 40 219 179
6770 65 40 310 228
6771 31 0 285 160
6772 12 6 214 157
6773 30 44 282 201
6774 12 36 220 180
6775 33 4 282 165
6776 0 0 360 280
6777 34 2 182 129
6778 0 0 512 349
6779 0 5 177 180
6780 105 53 302 205
6781 30 34 235 162
6782 62 16 302 222
6783 0 0 250 183
6784 54 33 178 123
6785 63 32 168 128
6786 63 18 166 136
6787 64 26 178 130
6788 64 27 172 131
9238 0 103 480 261
10774 30 94 477 274
10928 15 170 339 351
11956 166 159 230 313
12503 7 41 124 149
13233 21 66 144 140
13244 491 61 616 203
13262 412 132 608 340
13264 147 0 227 60
13639 160 109 236 192
13696 148 40 388 183
13703 408 219 508 343
13731 496 16 638 136
13738 132 128 594 446
13971 156 6 602 462
14346 620 138 725 283
14645 182 12 586 464
14650 440 38 598 212
14711 15 130 163 201
14903 653 106 730 191
14925 470 240 776 376
14931 36 228 253 666
15075 65 62 540 360
15259 405 181 495 271
15423 253 65 564 346
15895 65 130 282 272
16493 192 45 418 441
