img x1 y1 x2 y2
9 278 76 798 509
2292 34 26 407 310
2293 0 51 369 300
2294 143 71 702 561
2295 50 45 445 360
2296 51 51 448 341
2297 21 54 612 450
2298 80 62 568 462
2299 25 44 612 467
2300 28 41 597 432
2301 62 10 582 473
2302 29 2 408 320
2303 48 32 455 346
2304 11 10 374 277
2305 63 30 499 442
2306 46 48 592 442
2307 5 33 487 324
2308 84 78 545 350
2309 98 17 672 451
2310 75 101 694 594
2311 20 68 576 400
2312 77 68 380 332
2313 118 60 540 342
2314 50 46 749 569
2315 40 79 778 611
2316 57 39 631 542
2317 132 140 686 508
2318 45 5 784 593
2319 108 98 738 514
2320 76 57 550 368
2321 55 9 749 600
2322 110 58 676 533
2323 12 8 486 355
2324 81 32 553 437
2325 65 59 378 323
2326 29 15 725 479
2327 63 57 385 240
2328 62 30 556 458
2329 69 57 750 591
2330 65 55 585 452
2331 21 27 453 333
2332 42 15 460 368
2333 81 129 718 559
2334 118 73 540 446
2335 120 75 600 402
2336 120 112 537 432
2337 17 6 386 301
2338 70 44 578 444
2339 37 28 360 277
2340 84 33 548 440
2341 30 25 303 228
2342 37 36 593 440
2343 79 59 580 437
2344 50 42 420 300
2345 112 104 566 440
2346 19 36 561 436
2347 28 35 495 372
2348 20 8 382 320
2349 112 92 470 458
2350 72 70 517 405
2351 88 38 561 426
2352 42 26 482 430
2353 25 31 324 252
2354 21 21 346 352
2355 63 41 762 556
2356 29 130 577 453
2357 61 59 430 350
2358 48 6 576 466
2359 80 18 576 421
2360 33 16 436 319
2361 78 20 577 450
2362 8 76 480 530
2363 242 31 770 440
2364 68 40 574 456
2365 64 21 712 678
2366 73 26 553 454
2367 66 58 625 492
2368 73 65 605 453
2369 197 76 440 288
2370 56 20 568 432
2371 194 45 548 400
2372 94 29 542 453
2373 36 12 430 356
2374 14 6 629 454
2375 62 0 589 460
2376 126 92 694 585
2377 57 51 448 359
2378 1 114 398 495
2379 70 60 602 432
2380 36 21 491 341
2381 28 12 371 298
2382 28 25 403 323
2383 28 113 604 416
2384 57 47 339 278
2385 49 15 468 315
2386 72 13 548 472
2387 0 44 375 282
2388 0 47 621 569
2389 99 49 723 591
2390 89 92 552 418
2391 97 88 556 450
9075 0 72 360 361
9224 30 12 399 342
9257 36 75 303 345
9286 57 1 411 354
9315 45 34 448 312
9316 13 33 421 330
10604 0 42 360 382
10758 0 0 450 360
10805 18 6 450 360
10806 4 0 444 360
10846 0 3 474 360
10865 0 60 288 430
10866 0 0 360 462
10871 1 0 360 477
10878 0 48 285 421
10880 0 22 360 412
10955 0 0 357 480
11009 13 0 450 360
11012 0 34 267 480
11046 39 18 420 360
11047 67 18 480 360
11048 21 22 435 336
11051 48 21 421 360
11052 73 15 475 360
11053 3 21 444 327
11225 57 1 430 342
11246 43 0 415 324
11600 100 6 357 270
11672 0 30 288 394
13604 183 73 638 416
13607 118 126 644 588
13609 169 88 718 591
14000 0 68 564 432
15700 172 38 576 421
15822 62 0 633 480
15834 13 0 551 450
15841 32 0 547 450
15853 244 2 569 275
