img x1 y1 x2 y2
794 239 110 446 308
5013 376 0 638 174
5101 34 22 294 177
5106 0 0 165 73
5109 464 158 640 374
5115 476 130 640 264
5127 69 8 249 99
5149 254 0 320 26
5158 301 101 375 209
5169 319 97 384 207
11483 0 121 163 291
11608 298 0 460 121
12060 100 252 382 480
12262 8 0 590 480
12263 40 14 238 192
12264 0 1 450 357
12265 0 0 239 312
12266 0 6 614 480
12267 0 24 277 350
12268 1 19 198 249
12269 4 8 580 436
12270 30 41 781 600
12271 28 45 780 600
12272 33 7 426 343
12273 24 23 423 353
12274 0 0 446 336
12275 1 0 348 367
12276 0 10 178 180
12277 16 8 640 464
12278 15 8 593 418
12279 0 18 300 229
12280 91 107 705 615
12281 2 12 343 250
12282 22 0 298 217
12283 2 3 318 240
12284 1 35 199 200
12285 28 6 417 338
12286 63 24 415 351
12287 0 46 640 478
12288 0 0 400 300
12289 0 0 574 452
12290 0 1 400 279
12291 18 0 596 448
12292 26 67 573 400
12293 0 0 800 529
12294 0 16 321 321
12295 193 0 778 483
12296 12 2 443 321
12297 0 1 798 524
12298 0 0 352 288
12299 0 26 743 529
12300 0 36 477 384
12301 93 97 306 250
12301 78 0 343 120
12301 0 34 109 194
12302 84 50 576 410
12303 21 44 254 279
12304 65 73 480 296
12305 0 0 380 291
12306 68 112 532 456
12307 5 2 397 300
12308 20 98 498 344
12309 9 0 280 278
12310 5 8 401 343
12311 6 0 500 375
12312 24 29 390 286
12313 0 83 300 378
12314 5 1 800 600
12315 4 5 457 413
12316 25 75 800 600
12317 0 16 280 407
12318 0 0 278 231
12319 3 9 275 292
12320 0 0 300 365
12321 25 0 800 596
12322 9 8 350 313
12323 0 0 227 167
12323 22 145 280 373
12324 8 9 500 334
12325 17 0 400 296
12326 0 0 461 346
12327 2 63 336 377
12328 30 35 495 379
12329 5 50 344 315
12330 0 9 290 213
12331 11 8 327 261
12332 0 0 279 373
12333 39 6 406 299
12334 6 23 500 349
12335 63 70 523 426
12336 0 0 278 208
12337 0 4 638 480
12338 138 41 630 428
12339 0 33 298 244
12340 0 19 512 365
12341 13 10 299 221
12342 0 19 280 280
12343 2 8 350 255
12344 0 0 236 154
12345 66 3 598 414
12346 2 32 634 478
12347 0 3 596 450
12348 3 3 471 340
12349 41 76 300 285
12350 18 83 733 551
12351 28 11 400 298
12352 40 44 428 375
12353 0 0 436 310
12354 38 28 740 528
12355 42 55 395 280
12356 171 1 798 529
12357 0 28 280 286
12358 0 0 220 180
12359 246 138 564 362
12360 0 37 280 336
12361 20 28 444 335
12362 0 0 512 384
12363 3 0 589 416
12364 0 41 350 309
12365 0 0 408 308
12476 364 20 640 244
12489 347 88 481 178
13770 436 89 638 244
14022 560 143 753 315
14025 256 65 453 233
14226 192 2 303 118
14234 193 88 286 160
14267 182 86 286 160
14414 288 31 526 291
14467 0 225 291 508
14510 378 180 638 454
14906 180 577 332 771
14966 474 200 636 392
15019 134 19 300 152
15098 180 218 600 450
15191 363 104 532 260
15192 360 158 552 322
15213 280 66 420 206
15425 242 15 384 135
15471 307 34 483 169
15518 0 17 256 241
15545 182 223 440 450
15560 276 272 490 450
15573 303 43 600 283
15601 401 161 592 329
15604 73 323 239 499
15627 18 112 257 353
15683 430 57 581 177
15692 136 11 287 117
15731 197 6 403 162
15732 402 155 591 314
15814 367 171 600 432
15874 145 5 468 297
15892 0 146 192 286
15924 461 153 600 311
16008 225 5 372 108
16020 0 150 208 361
16036 412 223 600 398
16258 398 135 600 348
16263 333 25 486 153
16285 366 6 533 136
16387 407 180 595 377
16600 322 48 492 185
16674 417 231 592 407
16676 405 212 587 381
16685 17 206 233 409
16688 480 129 637 297
16782 1 1 210 206
