img x1 y1 x2 y2
6389 0 0 230 205
6390 0 12 237 217
6391 0 7 199 279
6392 0 0 800 600
6393 64 0 640 480
6394 0 0 252 320
6395 0 20 230 170
6396 2 0 284 217
6397 0 0 160 145
6398 3 15 225 230
6399 31 11 199 160
6400 9 7 200 148
6401 0 0 521 413
6402 34 0 505 389
6403 46 0 311 241
6404 1 40 174 141
6405 0 7 170 128
6406 88 28 320 240
6407 0 24 320 240
6408 0 0 400 301
6409 0 0 280 210
6410 0 8 200 142
6411 0 0 250 176
6412 0 0 448 331
6413 88 65 512 384
6414 60 16 406 303
6415 0 0 300 225
6416 0 0 365 300
6417 0 0 400 301
6418 0 0 200 150
6419 0 0 400 301
6420 19 45 176 159
6421 14 0 245 185
6422 0 0 220 168
6423 3 1 293 194
6424 0 0 320 240
6425 0 0 750 563
6426 0 35 167 150
6427 0 0 320 240
6428 0 0 640 480
6429 0 0 500 400
6430 0 0 200 150
6431 0 5 277 174
6432 11 0 315 233
6433 7 11 358 258
6434 0 0 606 480
6435 0 0 200 146
6436 6 0 235 181
6437 0 0 250 172
6438 0 0 200 156
6439 0 0 180 229
6440 0 0 320 240
6441 0 0 320 240
6442 0 0 397 270
6443 0 0 400 300
6444 0 85 375 500
6445 0 0 265 217
6446 0 0 250 205
6447 0 0 210 128
6448 0 0 380 285
6449 0 9 200 150
6450 29 0 400 300
6451 17 12 179 137
6452 0 0 240 180
6453 21 53 292 185
6454 0 13 376 285
6455 0 5 200 200
6456 25 30 222 167
6457 0 7 370 285
6458 4 6 180 126
6459 26 30 220 165
6460 47 1 311 244
6461 0 0 450 338
6462 35 59 281 267
6463 0 7 400 233
6464 0 0 380 285
6465 0 0 800 600
6466 60 0 300 225
6467 0 0 338 326
6468 0 0 460 345
6469 0 39 550 413
6470 60 0 300 225
6471 0 0 640 480
6472 0 56 320 210
6473 0 29 701 556
6474 0 0 403 286
6475 20 138 234 320
6476 128 0 640 480
6477 19 0 643 493
6478 7 19 213 161
6479 0 0 425 385
6480 0 60 320 240
6481 0 27 167 172
6482 0 42 240 266
6483 0 0 450 350
6484 0 0 760 250
6485 8 0 748 250
6486 0 0 600 450
6487 0 35 785 600
6488 0 0 180 120
9052 93 81 585 428
9146 57 0 393 324
9353 75 30 387 327
9365 33 0 480 360
10580 30 34 468 339
10907 0 38 360 480
11109 3 0 478 349
11188 67 18 388 321
11198 3 0 477 360
11292 31 243 265 480
11477 0 1 480 360
11516 0 6 480 348
13847 346 63 741 391
14689 303 47 785 401
15393 177 180 471 422
15534 266 162 588 449
15545 283 0 575 241
15683 17 197 455 440
15719 346 93 593 367
15766 28 92 328 370
