img x1 y1 x2 y2
3793 74 59 400 300
3794 91 85 500 303
3795 77 120 377 345
3796 0 122 333 425
3797 165 22 328 155
3798 261 64 480 208
3799 97 90 370 226
3800 190 50 488 320
3801 70 127 495 406
3802 0 17 500 350
3803 0 116 288 408
3804 0 15 500 375
3805 70 195 320 431
3806 150 0 420 117
3807 22 155 237 285
3808 0 105 362 500
3809 71 56 340 300
3810 45 145 323 490
3811 50 130 262 306
3812 177 95 358 230
3813 113 45 371 315
3814 53 15 480 338
3815 166 66 370 265
3816 152 86 611 490
3817 101 44 694 477
3818 27 0 800 533
3819 32 25 564 476
3820 30 47 684 578
3821 193 148 594 465
3822 140 64 640 441
3823 0 0 800 600
3825 42 32 544 421
3826 134 65 536 375
3827 22 13 562 449
3828 81 28 728 600
3829 60 44 580 466
3830 49 0 739 600
3831 93 0 634 472
3832 0 51 536 531
3833 167 57 631 475
3834 45 90 593 381
3835 192 66 640 480
3836 0 0 800 600
3837 176 72 626 478
3838 154 68 750 452
3839 143 117 676 472
3840 200 86 628 372
3841 216 213 604 561
3842 0 34 521 425
3843 115 60 378 287
3844 44 0 602 448
3845 33 64 360 280
3846 117 26 387 298
3847 0 38 481 350
3848 68 49 351 294
3849 132 58 480 426
3850 0 82 317 399
3851 128 128 542 470
3852 0 0 800 450
3853 10 16 522 390
3854 10 15 493 373
3855 108 101 509 426
3856 90 54 375 326
3857 115 111 490 372
3858 26 59 435 327
3859 214 138 628 480
3860 57 286 421 628
3861 65 27 347 243
3862 120 225 414 400
3863 2 85 247 286
3864 239 29 454 194
3865 107 196 422 403
3866 0 11 420 303
3867 32 154 452 344
3868 0 0 719 542
3869 0 0 500 333
3870 117 137 350 315
3871 44 17 590 452
3872 32 59 352 285
3873 68 0 493 448
3874 448 258 674 459
3875 0 35 476 325
3876 206 184 568 496
3877 258 312 533 528
3878 86 68 446 347
3879 23 0 480 375
3880 97 96 256 248
3881 36 85 160 206
3882 0 170 323 407
3883 223 200 380 291
3884 58 17 360 297
3885 151 120 326 266
3886 30 12 413 333
3887 50 29 451 326
3888 0 0 500 500
3889 42 0 376 375
3890 102 55 410 350
3891 115 51 360 202
3892 17 60 490 340
9176 1 48 352 405
13672 364 252 536 400
13933 212 0 592 280
14584 420 201 776 546
14636 234 0 600 244
14655 6 36 590 464
14679 56 70 541 450
14692 153 23 568 450
15311 144 3 319 137
15569 18 66 497 440
15621 275 1 502 230
15807 156 1 597 407
16286 42 52 568 438
