img x1 y1 x2 y2
7938 16 23 230 165
7939 46 42 212 167
7940 0 0 240 180
7941 71 66 247 202
7942 0 13 260 225
7943 40 38 435 278
7944 0 0 571 424
7945 51 20 520 424
7946 63 46 255 223
7947 84 63 575 389
7948 27 34 277 180
7949 57 29 520 402
7950 0 0 640 480
7951 0 0 320 240
7952 0 28 160 120
7953 0 0 318 238
7954 30 26 161 132
7955 0 60 150 184
7956 0 0 240 180
7957 74 28 384 238
7958 17 22 138 102
7959 45 12 300 180
7960 186 10 529 180
7961 0 0 236 168
7962 0 0 250 187
7963 0 0 175 127
7964 28 11 164 119
7965 58 46 268 232
7966 30 0 405 200
7967 0 47 377 279
7968 73 31 348 246
7969 38 0 350 262
7970 0 0 320 240
7971 23 9 410 312
7972 0 0 640 480
7973 30 53 203 187
7974 0 0 450 337
7975 23 13 250 155
7976 54 31 266 201
7977 135 66 346 240
7978 33 30 270 182
7979 9 34 261 178
7980 4 6 281 123
7981 7 27 242 156
7982 0 0 250 210
7983 0 0 450 225
7984 39 18 193 139
7985 0 0 400 300
7986 0 0 300 225
7987 28 49 166 130
7988 110 70 384 288
7989 77 21 407 219
7990 0 9 172 187
7991 28 36 252 173
7992 0 0 300 225
7993 0 47 630 473
7994 77 10 371 304
7995 33 32 397 290
7996 0 24 600 337
7997 23 20 414 251
7998 0 0 200 150
7999 0 0 640 480
8000 0 0 450 338
8001 0 0 160 120
8002 0 0 400 300
8003 0 0 240 320
8004 99 76 429 356
8005 22 1 448 331
8006 0 39 310 300
8007 24 0 193 127
8008 22 24 206 144
8009 0 122 500 700
8010 16 142 473 416
8011 0 70 281 260
8012 0 0 360 314
8013 0 0 390 150
8014 58 51 249 201
8015 0 0 350 262
8016 0 0 200 157
8017 31 27 357 258
8018 0 0 240 180
8019 54 28 280 228
8020 27 7 405 320
8021 31 14 303 234
8022 85 42 465 356
8023 0 0 500 375
8024 0 0 700 525
8025 75 113 587 432
8026 71 37 333 249
8027 80 84 585 426
8028 0 0 267 200
8029 0 0 245 193
8030 0 214 266 400
8031 0 31 570 427
8032 0 0 176 240
8033 0 0 480 544
8034 25 27 477 351
8035 0 0 200 150
8036 0 0 180 142
8037 16 6 310 192
9230 21 42 337 385
13776 184 54 304 142
14400 336 41 646 337
15428 428 10 560 130
16788 0 1 637 477
