img x1 y1 x2 y2
13491 0 64 292 198
13492 30 82 440 335
13493 23 0 203 291
13494 66 3 343 259
13495 20 63 478 255
13496 60 131 771 521
13497 105 123 478 283
13498 39 50 286 430
13499 72 136 534 370
13500 36 49 496 326
13501 9 73 636 397
13502 212 93 414 294
13503 52 101 481 261
13504 40 80 486 356
13505 3 69 342 506
13506 45 26 421 271
13507 90 0 400 209
13507 0 39 320 300
13508 161 29 461 498
13509 0 53 421 297
13510 53 0 382 127
13511 8 160 781 548
13511 193 48 775 336
13513 70 40 400 294
13514 86 27 337 430
13515 0 1 303 260
13515 51 37 417 315
13516 0 37 360 276
13516 52 0 400 225
13517 149 0 647 528
13518 0 14 360 427
13519 28 74 375 260
13520 27 84 248 237
13521 0 1 612 325
13522 48 0 774 600
13523 105 31 327 263
13523 12 13 222 184
13524 1 41 625 437
13525 8 40 334 161
13526 43 93 428 261
13527 42 81 285 238
13528 41 78 293 301
13529 0 0 800 600
13530 13 44 422 293
13531 0 40 636 423
13532 24 60 339 250
13533 4 60 195 141
13534 28 88 434 269
13535 15 51 537 349
13536 76 36 389 284
13537 63 35 297 171
13537 124 140 352 258
13537 1 9 161 85
13538 22 22 339 169
13539 56 8 427 387
13540 42 20 177 149
13541 7 17 441 338
13542 180 41 628 480
13543 12 20 335 302
13544 4 108 440 298
13545 37 79 286 246
13546 10 76 473 430
13547 4 36 364 275
13548 77 0 401 351
13549 99 1 350 274
13550 0 162 480 381
13551 4 77 188 403
13552 134 41 639 498
13553 39 115 285 395
13554 0 85 331 372
13555 33 54 394 271
13556 4 56 238 298
13557 47 7 326 263
13558 3 62 432 278
13559 274 37 800 571
13559 104 0 512 382
13560 7 60 353 317
13561 0 16 309 395
13562 21 77 468 321
13563 43 204 755 494
13564 70 37 425 292
13565 49 0 282 283
13566 40 82 471 258
13567 220 56 500 355
13568 3 55 297 190
13647 16 150 794 463
13715 214 193 580 379
13717 0 57 542 320
13725 68 164 564 363
13959 82 92 222 210
13959 114 140 256 236
14028 355 175 630 553
14066 345 135 665 320
14333 16 130 488 485
14950 90 166 522 376
14951 0 135 776 533
14952 132 34 450 446
14952 0 80 399 517
14953 14 47 385 216
14954 0 306 600 800
14954 0 100 555 491
14955 0 2 320 387
14956 21 120 788 555
14957 5 14 383 498
14958 0 25 497 345
14959 31 145 800 453
14960 8 86 783 493
14961 8 151 800 565
14961 201 51 775 350
14962 16 81 355 309
14963 0 11 443 335
14964 50 8 574 472
14968 36 98 604 386
15647 42 58 345 602
