img x1 y1 x2 y2
81 341 156 632 404
83 317 221 578 456
92 463 268 800 586
12061 215 56 400 240
12062 545 320 790 593
12063 92 91 509 408
12064 3 0 726 600
12065 198 131 365 268
12066 2 16 400 285
12067 0 0 750 574
12068 0 22 309 214
12069 12 13 298 235
12070 15 4 274 200
12071 0 0 320 223
12072 40 10 353 221
12073 26 0 776 560
12074 7 0 347 283
12075 34 7 309 191
12076 14 0 198 128
12078 44 36 602 480
12079 470 211 800 563
12080 13 21 277 157
12081 490 221 791 525
12082 443 241 756 545
12083 34 8 253 160
12084 480 201 800 530
12085 36 21 278 191
12086 505 301 766 505
12087 3 10 300 194
12089 0 50 240 254
12090 0 0 500 333
12091 0 108 214 299
12092 0 0 365 285
12093 59 18 318 203
12095 223 180 355 324
12096 6 65 173 184
12097 50 8 558 480
12098 75 0 701 442
12099 33 23 600 414
12100 523 241 800 538
12101 7 0 349 232
12102 0 0 750 581
12103 25 0 756 600
12104 11 3 282 222
12105 0 16 350 339
12106 0 140 450 575
12107 1 10 397 296
12108 4 51 240 250
12109 10 10 356 300
12110 0 2 314 260
12111 48 25 800 600
12112 0 73 211 294
12113 17 3 257 190
12114 57 4 448 336
12115 0 0 262 300
12116 1 74 121 168
12117 0 0 400 300
12118 26 9 389 291
12119 94 0 622 480
12120 0 13 330 290
12121 0 76 480 634
12122 37 15 416 362
12123 103 21 421 277
12124 32 36 600 450
12125 17 18 389 285
12126 7 7 427 315
12127 117 136 435 352
12128 2 10 293 252
12129 311 153 800 600
12130 297 0 450 136
12131 0 4 180 220
12132 14 3 313 240
12133 0 0 600 450
12134 9 3 316 240
12135 226 109 445 326
12136 7 0 463 351
12137 3 0 380 268
12138 280 199 512 428
12139 15 11 370 284
12140 24 5 286 223
12141 249 152 448 333
12142 193 0 400 171
12143 0 0 420 315
12144 0 8 334 453
12145 0 76 280 541
12146 0 0 280 373
12147 250 123 433 314
12148 22 109 170 235
12148 124 4 260 125
12149 28 18 358 282
12150 2 183 398 588
12151 0 0 300 407
12152 0 0 467 338
12153 16 12 419 388
12154 3 43 500 449
12155 8 158 318 448
12156 0 98 511 566
12157 431 90 800 460
12158 3 0 399 300
12159 9 0 252 204
12160 0 0 778 600
14013 125 38 398 221
14017 438 236 771 543
14041 540 115 800 313
14052 15 160 216 330
14063 35 153 281 341
14064 443 161 755 425
14078 510 131 741 356
14685 323 135 715 410
14853 90 172 420 474
15667 246 11 425 180
16012 250 1 432 136
16017 325 151 576 390
16033 322 0 533 155
16035 37 0 328 207
16266 10 43 196 195
