img x1 y1 x2 y2
3593 38 45 238 154
3594 3 0 230 200
3595 8 1 281 220
3596 7 14 255 160
3597 9 13 185 129
3598 24 29 199 166
3599 0 18 245 210
3600 43 29 197 180
3601 55 54 537 552
3602 27 0 187 123
3603 0 0 260 200
3604 0 0 274 217
3605 0 6 260 240
3606 7 0 207 166
3607 3 5 177 145
3608 0 0 198 124
3609 0 51 423 300
3610 7 9 177 135
3611 1 1 224 165
3612 1 1 372 291
3613 27 7 223 151
3614 0 24 196 147
3615 0 18 373 338
3616 15 32 226 147
3617 0 0 188 223
3618 1 1 220 146
3619 0 0 217 144
3620 116 40 380 268
3621 5 7 217 183
3622 34 53 300 175
3623 0 25 310 409
3624 18 21 164 94
3625 0 18 196 137
3626 43 0 280 225
3627 15 8 279 244
3628 28 7 228 178
3629 0 0 250 174
3630 0 25 169 200
3631 12 0 198 129
3632 8 12 103 106
3633 0 0 250 169
3634 55 22 192 143
3635 6 27 180 168
3636 67 28 360 243
3637 0 0 320 240
3638 38 10 264 208
3639 20 0 219 166
3640 23 5 234 191
3641 28 0 500 287
3642 39 0 343 262
3643 39 0 343 262
3644 0 0 230 165
3645 42 0 338 262
3646 82 17 400 300
3647 2 0 240 230
3648 44 0 345 262
3649 0 5 278 208
3650 0 41 376 270
3651 17 9 309 212
3652 0 16 180 204
3653 22 9 163 124
3654 21 20 148 121
3655 0 11 288 336
3656 0 6 230 225
3657 54 15 382 230
3658 17 111 200 200
3659 8 107 200 200
3660 0 0 592 484
3661 0 0 389 274
3662 44 6 298 221
3663 5 5 204 277
3664 43 0 343 262
3665 20 0 272 128
3666 39 37 300 400
3667 23 1 152 97
3668 0 7 250 201
3669 42 35 196 194
3670 13 11 210 178
3671 40 31 175 173
3672 0 26 230 197
3673 11 0 181 90
3674 25 15 186 107
3675 26 42 212 179
3676 0 48 153 150
3677 16 9 588 518
3678 42 1 202 130
3679 56 133 200 200
3680 0 38 240 320
3681 128 31 630 473
3682 0 0 370 220
3683 0 0 800 600
3684 45 2 343 262
3685 44 0 344 262
3686 140 29 630 473
3687 0 6 200 156
3688 0 0 295 230
3689 128 23 630 473
3690 12 130 482 451
3691 46 0 340 262
3692 39 0 350 262
9084 84 75 387 303
9344 25 12 477 345
11004 43 27 435 334
11018 36 22 441 342
11175 15 0 478 343
11975 232 0 400 111
14421 182 12 294 110
14724 184 11 290 105
15869 325 78 600 336
15925 133 0 312 123
16429 5 57 332 409
16737 14 4 442 321
16758 56 16 532 417
