img x1 y1 x2 y2
19 181 183 305 300
22 250 35 370 120
4930 126 86 318 224
5106 265 0 400 66
5161 0 60 184 176
5161 0 156 104 316
5245 0 50 81 114
7438 1 84 276 301
7439 10 16 280 236
7440 54 50 240 232
7441 72 40 205 169
7442 66 43 306 219
7443 118 19 361 262
7444 25 0 585 412
7445 78 52 244 222
7446 0 34 267 277
7447 132 96 382 303
7448 25 86 167 214
7449 47 6 388 221
7450 54 21 255 207
7451 71 12 326 267
7452 9 31 126 138
7453 26 16 458 440
7454 0 0 432 375
7455 91 37 296 221
7456 140 42 400 259
7457 5 47 272 291
7458 66 69 549 450
7459 115 48 271 196
7460 62 55 375 367
7461 26 12 400 300
7462 110 6 300 207
7463 70 26 266 170
7464 21 3 386 300
7465 172 66 505 411
7466 0 12 215 216
7467 46 48 230 246
7468 54 22 252 207
7469 142 23 389 210
7470 114 21 478 343
7471 82 16 320 240
7472 133 23 362 211
7473 136 81 330 244
7474 20 14 262 212
7475 21 63 187 206
7476 16 0 242 273
7477 36 18 394 279
7478 8 60 238 230
7479 90 5 502 365
7480 56 0 560 476
7481 3 0 458 375
7482 42 109 229 322
7483 105 8 352 287
7484 85 58 322 221
7485 81 37 244 183
7486 63 67 433 360
7487 144 63 348 259
7488 30 26 216 147
7489 157 30 557 460
7490 32 134 280 350
7491 158 46 560 376
7492 54 0 201 151
7493 70 240 316 500
7494 159 84 340 270
7495 26 13 358 300
7496 15 67 268 302
7497 225 166 409 332
7498 17 186 290 360
7499 4 14 185 193
7500 28 50 184 182
7501 27 64 260 347
7502 7 0 443 375
7503 172 112 480 386
7504 84 68 377 330
7505 60 10 290 240
7506 47 15 452 355
7507 0 48 378 311
7508 87 24 399 297
7509 299 146 502 365
7510 47 7 357 300
7511 50 15 231 202
7512 56 62 234 204
7513 131 100 500 375
7514 144 56 501 480
7515 0 25 600 410
7516 52 58 548 421
7517 85 18 355 300
7518 62 2 258 196
7519 23 78 278 343
7520 16 24 340 288
7521 0 0 280 210
7522 41 120 226 310
7523 150 121 309 265
7524 42 0 249 189
7525 145 90 299 231
7526 72 67 421 346
7527 42 44 179 176
7528 20 13 366 243
7529 174 120 522 368
7530 1 44 258 333
7531 21 27 210 244
7532 37 11 215 220
7533 25 46 196 204
7534 6 33 306 211
7535 61 27 180 136
7536 103 15 299 267
7537 61 73 259 259
9105 90 120 382 280
9113 108 36 375 252
9121 76 61 396 310
9300 78 63 373 324
9343 54 24 339 318
10642 48 6 468 297
10646 0 6 480 360
11099 15 45 405 357
11141 45 61 385 334
11155 0 4 444 360
11156 30 183 184 334
11160 3 4 441 360
11161 21 186 189 342
11433 103 0 435 351
11593 240 30 412 181
12521 124 104 222 168
13690 210 108 313 240
13695 140 93 233 246
13723 464 8 582 89
13736 490 300 616 424
13739 312 66 418 184
13748 48 70 180 150
13775 52 44 152 117
13782 84 2 204 100
13857 39 14 111 73
13948 204 46 284 123
13982 200 94 278 161
13990 418 244 640 464
13995 194 316 292 400
14007 193 30 307 150
14012 156 76 263 161
14069 171 96 296 211
14074 100 100 230 236
14076 128 53 266 191
14080 120 136 268 245
14086 126 146 300 270
14397 538 36 773 281
14411 3 78 255 283
14554 26 16 305 255
14596 206 51 286 133
14601 154 0 296 188
14650 428 224 640 464
14812 416 54 542 218
15104 390 36 521 153
15179 407 57 471 136
15213 424 60 552 186
15286 394 7 553 128
15447 516 83 765 310
15831 78 15 222 155
16062 135 93 280 205
16257 431 47 516 163
16670 416 46 572 188
