img x1 y1 x2 y2
1537 158 1 395 284
1792 56 0 216 212
1793 0 14 160 120
1794 0 39 320 271
1795 0 51 338 196
1796 43 17 179 138
1797 23 20 315 240
1798 14 29 160 105
1799 0 0 320 240
1800 0 54 240 132
1801 38 52 278 222
1802 0 0 514 318
1803 100 60 775 567
1804 9 13 189 137
1805 6 34 258 214
1806 10 47 470 330
1807 30 8 172 119
1808 0 0 115 120
1809 13 0 372 257
1810 16 21 241 148
1811 0 40 224 171
1812 20 0 230 160
1813 0 0 152 104
1814 0 200 391 629
1815 36 41 159 124
1816 23 88 228 228
1817 11 85 290 385
1818 0 43 250 217
1819 0 0 394 546
1820 6 12 248 221
1821 11 48 549 282
1822 0 0 300 225
1823 21 58 535 277
1824 16 56 543 282
1825 25 49 536 293
1826 15 52 546 285
1827 20 24 541 286
1828 15 39 548 284
1829 148 26 512 409
1830 0 0 291 185
1831 14 14 138 101
1832 29 6 166 132
1833 72 76 242 283
1834 33 2 202 148
1835 90 13 561 361
1836 10 7 131 89
1837 35 0 177 157
1838 52 0 282 240
1839 55 0 316 269
1840 0 0 145 120
1841 12 12 189 138
1842 31 19 178 116
1843 0 0 182 186
1844 0 16 256 180
1845 23 10 185 115
1846 100 0 500 375
1847 44 48 270 204
1848 95 4 291 219
1849 0 0 220 190
1850 10 91 387 446
1851 17 17 207 163
1852 14 0 172 296
1853 0 50 416 312
1854 138 72 400 297
1855 0 85 391 530
1856 0 0 400 300
1857 52 64 378 309
1858 0 0 257 203
1859 37 49 325 216
1860 0 0 199 200
1861 0 11 180 110
1862 7 3 210 146
1863 0 0 205 141
1864 0 15 394 474
1865 40 8 367 274
1866 0 14 200 120
1867 0 0 390 561
1868 0 31 232 157
1869 54 56 320 202
1870 0 0 200 130
1871 0 0 320 400
1872 39 68 638 347
1873 0 28 640 480
1874 0 0 160 120
1875 0 0 320 228
1876 11 37 152 117
1877 38 24 305 249
1878 12 98 237 288
1879 0 36 282 252
1880 51 4 269 213
1881 14 36 428 274
1882 0 0 400 300
1883 75 129 528 378
1884 85 99 480 390
1885 70 117 520 396
1886 0 0 216 152
1887 9 8 218 179
1888 0 0 478 219
1889 0 166 250 355
1890 56 33 417 272
1891 5 24 72 62
9264 27 27 417 301
9305 0 19 456 283
9325 24 7 402 351
10840 39 0 447 360
11008 43 51 426 315
13611 0 0 785 600
13622 4 36 573 420
13706 0 84 550 396
13707 172 170 640 472
13710 68 224 528 414
13718 40 152 478 360
13970 8 24 384 392
13970 61 234 460 612
14014 76 78 361 490
14019 30 36 371 276
14020 285 256 751 476
14024 423 16 770 476
14028 21 168 376 593
14034 368 236 790 590
14037 445 268 785 586
14040 445 0 698 346
14045 8 61 291 386
14047 110 6 421 405
14049 50 126 621 486
14053 128 40 426 383
14066 111 346 546 591
14067 66 60 538 737
14075 103 37 492 737
14088 148 11 570 588
14101 0 118 406 428
14306 68 0 331 406
14325 0 0 306 250
14343 8 53 796 530
14414 0 0 320 403
14437 0 100 451 458
14440 370 0 800 540
14442 53 45 411 566
14444 138 65 370 503
14450 361 41 800 463
14452 396 58 765 520
14455 340 50 800 578
14464 0 68 771 536
14468 233 51 723 583
14475 37 113 552 726
14478 260 205 798 593
14479 410 13 796 520
14484 185 2 532 531
14487 0 133 240 561
14502 16 68 478 412
14564 55 64 290 234
14618 38 92 448 380
14635 0 88 396 380
14637 200 0 484 400
14654 88 260 628 480
14660 408 34 638 392
14674 19 11 426 682
14688 47 64 356 555
14693 23 40 470 640
14721 131 60 296 202
14735 0 32 320 238
15255 106 31 760 463
15262 10 17 612 460
15496 75 0 486 360
