img x1 y1 x2 y2
3293 0 0 465 350
3294 202 123 503 373
3295 0 0 544 408
3296 9 61 453 287
3297 0 0 490 378
3298 39 31 372 306
3299 0 12 640 480
3300 0 0 479 399
3301 120 23 552 315
3302 33 5 450 320
3303 3 37 600 450
3304 3 0 586 457
3305 18 14 555 398
3306 69 30 436 315
3307 0 0 400 278
3308 264 166 490 327
3309 135 40 600 400
3310 0 0 204 145
3311 0 0 400 300
3312 22 0 370 291
3313 72 18 312 240
3314 31 29 367 189
3315 0 0 614 451
3316 0 0 283 213
3317 200 181 464 336
3318 0 0 750 499
3319 86 52 520 444
3320 0 0 450 338
3321 48 33 356 300
3322 0 64 480 548
3323 0 0 379 276
3324 86 49 568 476
3325 0 116 525 700
3326 0 159 240 372
3327 0 10 167 144
3328 5 57 178 151
3329 12 39 600 450
3330 0 12 300 216
3331 241 0 400 95
3332 113 98 726 492
3333 51 0 309 270
3334 55 6 437 276
3335 50 0 278 240
3336 0 0 667 602
3337 25 0 640 480
3338 153 127 780 533
3339 96 44 383 281
3340 0 100 327 339
3341 228 69 462 248
3342 0 71 380 315
3343 143 221 288 352
3344 0 0 400 300
3345 0 0 285 214
3346 36 25 318 263
3347 96 87 300 271
3348 15 51 199 240
3349 90 37 370 245
3350 20 58 460 335
3351 0 0 208 156
3352 0 71 280 326
3353 0 99 220 374
3354 0 96 162 204
3355 0 0 242 240
3356 56 8 400 300
3357 72 25 462 382
3358 0 38 232 205
3359 0 0 384 288
3360 0 32 280 173
3361 72 53 234 130
3362 22 0 385 315
3363 58 0 246 153
3364 37 34 625 480
3365 60 2 317 212
3366 213 0 432 208
3367 157 98 706 513
3368 221 0 441 238
3369 0 8 320 240
3370 0 0 187 126
3371 15 25 218 157
3372 27 39 537 326
3373 10 27 487 314
3374 42 19 544 405
3375 93 46 468 405
3376 0 0 400 407
3377 0 10 349 256
3378 0 0 600 450
3379 0 0 500 335
3380 134 48 576 438
3381 0 63 600 459
3382 60 40 552 426
3383 32 60 466 295
3384 55 103 500 320
3385 31 54 384 319
3386 46 18 455 312
3387 0 0 500 375
3388 0 0 400 345
3389 103 0 740 600
3390 0 33 541 405
3391 0 13 500 375
3392 0 8 500 338
7178 197 96 320 212
7252 318 64 468 170
