img x1 y1 x2 y2
83 345 104 484 264
88 381 121 765 333
3893 23 0 415 257
3894 21 72 600 450
3895 0 93 600 373
3896 97 106 566 354
3897 88 99 673 594
3898 0 78 600 345
3899 0 93 600 333
3900 16 79 663 448
3901 8 80 333 205
3902 0 123 616 424
3903 0 79 600 373
3904 193 213 727 554
3905 86 15 435 265
3906 0 40 480 258
3907 40 90 212 150
3908 0 24 361 375
3909 0 74 500 285
3910 228 106 640 416
3911 0 88 444 308
3912 158 105 373 241
3913 38 84 497 451
3914 58 61 600 382
3915 27 52 475 320
3916 21 73 786 557
3917 61 153 465 345
3918 81 183 415 348
3919 142 24 463 333
3920 0 82 491 296
3921 76 46 500 346
3922 87 60 475 338
3923 128 110 391 235
3924 49 13 363 290
3925 62 135 431 323
3926 157 48 483 296
3927 98 125 291 312
3928 20 58 481 228
3929 61 70 270 495
3930 61 160 253 387
3931 72 63 430 292
3932 70 17 276 285
3933 5 14 480 304
3934 97 129 500 318
3935 38 172 343 314
3936 135 181 366 311
3937 93 84 323 262
3938 0 9 380 365
3939 142 148 477 321
3940 127 175 376 286
3941 0 103 500 359
3942 5 83 330 318
3943 195 105 486 305
3944 65 67 436 211
3945 8 70 252 208
3946 0 82 800 520
3947 0 234 611 600
3948 0 58 573 432
3949 414 0 631 390
3950 52 88 767 335
3951 80 292 565 476
3952 0 66 435 291
3953 0 78 384 280
3954 0 100 450 279
3955 0 93 384 422
3956 20 94 302 206
3957 110 95 547 287
3958 0 109 406 296
3959 126 171 420 307
3960 15 0 690 591
3961 71 235 702 574
3962 92 65 432 272
3963 318 185 800 600
3964 17 38 279 300
3965 38 94 452 271
3966 0 18 460 363
3967 0 166 360 444
3968 2 29 395 257
3969 40 114 353 238
3970 42 43 459 360
3971 178 0 525 378
3972 0 140 640 366
3973 112 58 582 278
3974 0 112 640 396
3975 30 66 392 239
3976 24 66 381 248
3977 45 105 588 428
3978 30 102 600 285
3979 0 153 408 314
3980 34 132 499 352
3981 36 102 205 218
3982 0 104 301 272
3983 92 64 580 324
3984 141 206 537 348
3985 108 261 660 489
3986 0 117 606 479
3987 121 122 549 312
3988 0 31 450 320
3989 22 27 442 281
3990 178 79 600 387
3991 4 12 450 183
3992 16 97 291 217
11699 1 60 566 371
13678 86 71 780 316
13694 410 165 541 411
13975 18 42 277 136
15617 15 1 333 428
