img x1 y1 x2 y2
6589 14 15 172 144
6590 67 48 208 158
6591 102 62 374 256
6592 20 25 202 174
6593 0 33 230 161
6594 36 22 211 173
6595 56 0 330 262
6596 45 33 259 187
6597 0 0 236 168
6598 42 45 362 283
6599 102 109 420 289
6600 0 0 333 242
6601 0 1 133 100
6602 0 24 240 166
6603 27 27 225 148
6604 142 84 657 378
6605 37 61 200 148
6606 53 38 298 228
6607 0 8 280 196
6608 0 0 265 189
6609 8 7 215 201
6610 37 33 212 124
6611 0 0 280 191
6612 0 20 250 150
6613 12 57 216 213
6614 0 16 220 185
6615 30 18 280 232
6616 0 21 250 188
6617 29 95 415 368
6618 71 51 259 189
6619 0 29 280 210
6620 0 15 250 240
6621 0 17 340 255
6622 15 87 288 255
6623 0 40 250 230
6624 0 0 200 155
6625 0 0 500 332
6626 0 0 220 168
6627 0 0 313 225
6628 0 0 352 288
6629 0 0 300 292
6630 0 0 188 155
6631 76 50 500 375
6632 0 0 227 190
6633 0 0 326 198
6634 24 0 278 208
6635 63 0 487 245
6636 0 0 250 200
6637 0 0 350 262
6638 0 0 170 170
6639 0 0 220 145
6640 0 0 220 167
6641 0 11 224 143
6642 0 0 250 250
6643 40 0 304 168
6644 0 0 220 142
6645 0 9 180 180
6646 22 28 286 214
6647 0 37 184 179
6648 0 26 250 150
6649 0 0 578 424
6650 0 0 243 263
6651 0 0 200 150
6652 19 24 302 212
6653 0 0 200 149
6654 0 0 330 220
6655 0 48 256 173
6656 0 36 230 216
6657 28 19 267 180
6658 0 0 300 216
6659 0 0 400 300
6660 29 65 304 272
6661 0 0 176 144
6662 0 0 320 240
6663 0 0 193 140
6664 69 33 365 212
6665 56 0 295 200
6666 98 41 247 189
6667 72 48 254 206
6668 34 18 169 119
6669 132 108 512 430
6670 40 38 211 154
6671 16 46 296 198
6672 39 52 204 143
6673 46 32 312 208
6674 76 139 354 347
6675 0 52 323 268
6676 136 54 329 220
6677 41 0 322 243
6678 0 0 320 240
6679 0 38 208 222
6680 0 0 800 600
6681 78 26 232 196
6682 0 41 239 155
6683 0 47 309 331
6684 44 32 402 318
6685 0 17 360 264
6686 72 137 372 292
6687 28 0 320 174
6688 0 0 320 240
14675 308 195 541 407
16717 48 54 295 194
16728 36 80 253 284
16763 112 104 497 370
16764 62 105 478 379
16779 62 78 335 237
16792 66 22 529 414
