img x1 y1 x2 y2
800 0 0 280 210
801 0 20 250 150
802 0 33 250 153
803 0 0 320 210
804 0 18 250 152
805 0 0 280 210
806 0 10 240 168
807 0 0 151 120
808 0 8 250 186
809 0 0 320 240
810 0 8 350 250
811 0 1 230 165
812 6 5 600 502
813 0 11 295 197
814 59 0 350 250
815 0 48 320 240
816 20 0 800 533
817 0 0 320 240
818 0 0 265 189
819 0 0 153 111
820 0 0 193 114
821 8 22 151 120
822 0 0 230 180
823 0 0 520 381
824 0 15 300 180
825 40 19 252 190
826 0 0 720 540
827 0 0 182 136
828 0 30 219 220
829 0 38 168 185
830 0 0 220 165
831 0 0 350 313
832 0 0 350 263
833 30 13 290 156
834 0 0 180 135
835 0 0 321 236
836 0 0 172 161
837 48 28 300 201
838 0 14 400 300
839 20 22 378 259
840 0 13 230 165
841 58 24 268 180
842 0 0 250 174
843 72 26 350 253
844 0 0 640 480
845 80 28 284 206
846 0 0 400 300
847 10 54 320 240
848 54 44 367 282
849 33 32 396 347
850 115 43 461 309
851 35 70 322 238
852 123 47 623 526
853 8 29 633 465
854 108 72 545 404
855 17 24 620 473
856 82 64 584 453
857 89 52 541 384
858 52 52 606 442
859 21 29 640 434
860 24 45 568 480
861 40 29 593 458
862 0 8 384 274
863 120 82 320 240
864 48 2 262 198
865 25 6 179 150
866 0 0 450 338
867 60 0 749 600
868 49 0 728 600
869 47 0 755 600
870 68 0 747 600
871 0 0 640 480
872 0 58 355 375
873 0 33 444 360
874 0 19 640 427
875 0 0 320 240
876 16 56 620 448
877 12 11 430 324
878 18 0 640 480
879 21 50 598 446
880 18 60 300 224
881 0 0 511 340
882 78 0 731 600
883 33 24 629 460
884 9 100 264 240
885 65 0 746 600
886 66 0 743 600
887 0 0 320 240
888 0 39 737 490
889 32 16 609 458
890 100 9 581 461
891 28 9 612 480
892 0 0 320 240
893 0 5 303 288
894 0 0 800 600
895 0 0 350 250
896 51 61 448 336
897 0 0 352 288
898 58 76 545 396
899 54 77 562 429
2460 74 96 217 210
5183 0 215 131 334
7186 296 196 720 461
9053 100 36 548 405
9054 73 24 545 418
9147 60 0 433 345
9179 108 48 426 279
9181 9 105 219 340
9184 33 105 346 336
9269 81 33 414 343
9273 6 70 288 447
9278 25 102 267 375
9280 9 136 253 357
9314 36 30 447 351
9337 48 78 381 327
10582 0 0 480 360
10678 0 0 480 360
10710 0 30 480 360
10784 0 46 267 421
10786 0 57 267 423
10821 0 0 480 360
11000 0 0 478 360
11044 46 43 478 348
11045 45 42 423 345
11065 33 6 469 360
11097 15 6 447 339
11113 39 39 420 360
11143 7 0 471 343
11145 3 0 468 349
11227 0 0 478 360
11238 55 25 462 333
11348 78 0 390 240
11426 70 36 357 360
11435 63 0 480 270
11454 21 106 271 375
11507 15 96 349 400
11596 0 118 360 410
11603 31 72 204 204
13630 76 153 656 496
13697 24 173 200 342
13712 12 171 224 362
13713 14 135 250 336
13720 336 193 534 384
13743 0 190 188 374
13816 168 40 317 196
13993 24 45 465 600
13997 192 400 396 600
14082 306 140 592 440
14226 17 0 196 155
14234 1 50 113 160
14593 28 126 208 301
14650 0 0 416 480
14725 0 71 144 193
14861 13 13 728 600
14898 131 260 378 531
14966 0 156 278 462
15425 333 104 633 357
15510 0 168 274 400
15518 248 27 600 367
15536 327 119 600 435
15601 97 119 380 347
15692 32 129 317 356
15847 11 2 295 237
15865 53 22 271 230
15878 6 29 445 345
16387 33 132 371 428
16617 17 98 268 297
16676 51 165 357 446
16693 1 130 293 404
