img x1 y1 x2 y2
3693 0 97 60 132
3694 496 156 640 430
3695 0 6 140 185
3696 130 202 226 294
3697 63 115 156 175
3698 401 34 560 197
3699 40 192 140 320
3700 46 62 437 318
3701 0 82 128 199
3702 297 28 465 165
3703 18 261 225 404
3704 12 90 147 189
3705 2 72 168 240
3706 44 23 284 111
3707 111 10 150 79
3708 106 66 150 110
3709 155 461 298 620
3710 206 510 398 630
3711 52 21 237 155
3712 0 26 148 171
3713 13 150 203 318
3714 116 92 640 480
3715 0 0 600 450
3716 38 95 498 285
3717 38 136 560 410
3718 16 40 633 480
3719 63 62 102 132
3720 64 106 416 350
3721 65 21 238 243
3722 207 32 343 202
3723 85 77 175 183
3724 102 74 220 182
3725 18 15 496 343
3726 189 109 300 225
3727 112 81 192 225
3728 20 227 411 553
3729 141 77 340 270
3730 339 427 438 644
3731 105 324 300 474
3732 148 52 497 424
3733 3 185 150 375
3734 197 141 355 348
3735 0 66 380 300
3736 242 44 334 185
3737 12 107 110 209
3738 52 301 217 492
3739 66 246 193 400
3740 117 36 495 375
3741 162 6 292 117
3742 158 29 244 98
3743 210 88 308 204
3744 0 33 404 300
3745 12 78 273 300
3746 186 61 542 332
3747 0 46 448 391
3748 0 192 450 521
3749 396 266 574 480
3750 320 193 640 496
3751 24 271 266 400
3752 86 191 446 380
3753 0 194 240 349
3754 16 91 282 249
3755 0 120 241 285
3756 9 25 114 114
3757 175 45 416 260
3758 178 113 318 231
3759 37 108 536 356
3760 174 75 260 226
3761 105 87 341 233
3762 68 36 604 417
3763 15 106 218 233
3764 82 122 451 375
3765 0 0 300 300
3766 66 87 156 183
3767 106 109 199 247
3768 0 185 640 448
3769 116 40 193 113
3770 367 215 762 468
3771 133 73 523 397
3772 292 14 476 228
3773 139 91 673 592
3774 255 86 776 477
3775 89 59 400 363
3776 0 54 600 525
3777 0 65 360 301
3778 0 54 300 264
3779 0 112 500 418
3780 28 73 457 415
3781 0 28 567 600
3782 39 45 555 496
3783 40 99 630 334
3784 0 92 485 326
3785 0 0 294 220
3786 125 55 413 351
3787 183 58 458 328
3788 50 58 410 325
3789 167 102 403 261
3790 17 50 390 362
3791 27 15 347 209
3792 1 60 340 315
6947 168 113 600 525
6963 183 52 278 158
7014 150 76 356 245
7056 184 44 410 236
7092 98 163 337 329
7145 248 203 409 372
7321 496 180 566 332
13703 328 215 424 323
13982 85 64 163 168
14071 521 105 600 271
14378 515 333 601 415
14501 16 99 480 573
14573 0 82 118 192
14576 304 97 448 244
14931 183 380 400 660
15088 63 48 547 399
15848 31 162 373 450
16615 315 111 477 175
