img x1 y1 x2 y2
5189 30 0 427 297
5190 0 0 750 542
5191 88 104 446 434
5192 0 132 537 310
5193 0 0 590 393
5194 0 126 349 399
5195 87 23 500 375
5196 5 98 550 461
5197 0 0 598 450
5198 89 140 331 393
5199 0 18 481 350
5200 86 24 586 456
5201 127 69 310 226
5202 13 91 490 310
5203 0 33 720 500
5204 54 54 526 464
5205 0 25 500 375
5206 0 0 450 338
5207 139 68 408 290
5208 6 47 450 350
5209 0 0 600 504
5210 2 0 640 480
5211 60 3 564 366
5212 0 132 348 464
5213 0 0 430 322
5214 3 1 450 313
5215 89 30 580 444
5216 0 0 600 393
5217 0 0 500 375
5218 121 13 450 308
5219 166 192 534 500
5220 0 230 640 480
5221 0 130 640 480
5222 31 12 781 440
5223 0 38 640 480
5224 38 0 360 375
5225 56 53 476 356
5226 112 65 620 433
5227 67 49 388 261
5228 0 167 436 608
5229 31 13 496 396
5230 0 62 410 375
5231 13 40 444 320
5232 0 48 451 244
5233 230 106 729 548
5234 0 0 640 480
5235 35 41 423 317
5236 37 108 448 341
5237 375 72 600 341
5238 25 33 410 346
5239 48 55 440 375
5240 0 17 433 348
5241 0 0 590 300
5242 0 0 600 408
5243 0 0 500 375
5244 106 30 360 263
5245 85 120 360 296
5246 44 88 440 313
5247 57 51 415 335
5248 0 20 640 477
5249 45 88 387 326
5250 3 72 512 384
5251 208 11 640 423
5252 5 11 403 326
5253 0 0 480 640
5254 125 0 800 500
5255 105 0 446 299
5256 40 0 638 440
5257 0 0 512 396
5258 0 0 500 375
5259 189 66 650 448
5260 105 35 277 346
5261 49 0 576 480
5262 37 23 603 414
5263 0 60 640 449
5264 137 124 560 404
5265 151 157 364 348
5266 119 0 450 252
5267 36 68 640 424
5268 103 72 395 258
5269 16 2 516 326
5270 40 65 500 277
5271 14 12 425 319
5272 108 84 411 237
5273 0 68 410 281
5274 152 87 760 484
5275 81 0 445 263
5276 0 0 425 317
5277 46 31 600 390
5278 23 5 404 277
5279 99 49 378 296
5280 19 6 405 273
5281 0 83 355 300
5282 76 28 443 330
5283 0 105 243 315
5284 40 237 600 659
5285 0 0 782 485
5286 219 113 633 359
5287 46 37 462 344
5288 188 252 583 503
11372 36 37 418 360
13639 392 200 592 409
