img x1 y1 x2 y2
13108 0 27 800 556
13109 0 16 560 360
13110 89 126 451 345
13111 20 74 616 480
13112 39 0 600 450
13113 0 20 722 480
13114 0 9 395 300
13115 5 88 788 598
13116 0 0 600 450
13117 0 41 240 320
13118 0 0 439 329
13119 6 100 393 526
13120 7 0 450 316
13121 0 0 640 480
13122 0 5 400 300
13123 0 0 373 500
13124 0 2 491 333
13125 0 169 332 475
13126 0 48 425 387
13127 16 68 270 249
13128 0 1 319 240
13129 0 30 375 462
13130 10 18 755 596
13131 0 80 444 766
13132 45 0 621 487
13133 103 0 500 333
13134 0 56 240 320
13135 0 0 519 389
13136 1 138 373 500
13137 5 82 439 295
13138 0 94 375 500
13139 4 5 408 307
13140 0 0 497 375
13141 1 4 800 598
13142 0 0 319 238
13143 72 33 419 289
13144 0 32 628 480
13145 0 0 500 375
13146 25 51 717 465
13147 0 0 375 500
13148 0 0 350 263
13149 0 9 500 375
13150 110 31 448 333
13151 0 0 400 318
13152 0 0 450 338
13153 0 0 400 300
13154 0 68 640 480
13155 0 0 500 550
13156 0 8 638 480
13157 0 33 340 510
13158 0 0 800 600
13159 28 22 399 263
13160 1 0 400 300
13161 2 0 640 476
13162 0 5 347 283
13163 0 21 422 408
13164 0 80 300 400
13165 4 0 451 336
13166 0 69 347 421
13167 0 146 798 546
13168 0 0 493 333
13169 0 7 300 417
13170 0 58 722 415
13171 7 0 250 187
13172 0 0 437 327
13173 0 28 652 466
13174 1 18 436 267
13175 77 0 491 400
13176 0 17 447 301
13177 2 0 200 146
13178 0 0 400 300
13179 0 0 351 263
13180 12 2 301 219
13181 0 3 350 342
13182 179 14 320 138
13183 0 0 450 450
13184 6 6 297 224
13185 0 0 400 300
13186 0 0 320 240
13187 21 101 648 588
13188 0 32 640 480
13189 0 106 602 480
13190 13 109 278 309
13191 0 64 426 570
13192 0 0 510 407
13193 0 0 470 351
13194 0 0 522 406
13195 0 0 280 346
13196 0 244 622 764
13197 0 18 400 285
13198 5 28 399 300
13199 60 104 704 503
13200 30 7 333 253
13201 0 0 358 290
13202 182 98 560 368
13203 95 48 365 255
13204 77 0 425 319
13205 0 52 640 452
13206 0 0 600 400
13207 39 58 328 220
13229 4 11 166 92
14084 0 0 299 175
14352 456 125 800 351
14449 246 30 590 245
