img x1 y1 x2 y2
38 147 134 253 230
6789 9 29 269 296
6790 0 78 267 256
6791 73 141 275 320
6792 13 103 576 569
6793 376 28 496 123
6794 228 162 377 280
6795 47 88 381 385
6796 100 60 374 321
6797 131 0 427 227
6798 143 75 436 328
6799 65 45 343 212
6800 16 132 104 196
6801 0 135 280 327
6802 97 63 321 225
6803 83 154 312 300
6804 117 57 400 294
6805 53 52 196 152
6806 433 130 636 352
6807 220 110 320 232
6808 132 114 526 392
6809 183 111 352 295
6810 68 0 590 338
6811 7 55 207 251
6812 25 1 262 194
6813 97 31 210 113
6814 146 60 495 340
6815 130 166 421 375
6816 246 181 435 368
6817 0 205 370 500
6818 78 85 452 265
6819 68 3 399 144
6820 37 0 178 86
6821 107 145 317 300
6822 84 50 204 130
6823 0 27 280 273
6824 17 16 232 165
6825 85 101 477 358
6826 76 136 218 275
6827 192 261 280 343
6828 66 46 367 333
6829 32 8 279 140
6830 22 175 375 363
6831 163 93 336 264
6832 164 61 536 316
6833 25 70 198 341
6834 148 0 636 256
6835 137 542 312 592
6836 92 129 331 285
6837 336 157 640 396
6839 108 90 486 396
6840 43 1 500 355
6841 157 3 402 137
6842 0 7 380 253
6843 156 0 392 157
6844 133 99 300 252
6845 41 31 439 310
6846 28 34 158 136
6847 103 312 420 566
6848 45 22 306 291
6849 108 80 536 398
6850 0 114 350 364
6851 0 0 500 356
6852 171 15 460 230
6853 282 141 544 350
6854 116 87 381 316
6855 77 89 800 503
6856 109 110 340 264
6857 81 211 363 460
6858 180 186 388 338
6859 60 96 292 234
6860 25 90 381 315
6861 89 38 364 227
6862 178 93 556 412
6863 138 74 286 190
6864 91 136 378 357
6865 112 22 319 198
6866 228 68 308 150
6867 0 49 300 251
6868 185 67 414 257
6870 50 0 333 293
6871 90 148 226 246
6872 153 128 339 322
6873 241 66 466 285
6874 58 61 326 256
6875 110 86 240 298
6876 53 33 310 228
6877 102 64 210 134
6878 26 28 198 168
6879 79 25 305 213
6880 5 70 390 375
6881 130 0 475 180
6882 0 230 315 450
6883 54 35 144 129
6884 152 35 310 328
6885 183 0 500 175
6886 82 97 381 292
6887 69 45 297 204
6888 31 121 327 307
6889 54 262 301 483
6890 39 127 246 266
6891 86 112 261 248
6892 0 268 467 605
6893 0 22 269 270
6894 150 25 262 130
6895 114 88 297 221
6896 0 80 291 322
6897 158 159 364 312
6898 165 32 363 153
6899 115 60 288 191
6904 228 145 397 293
6905 8 276 252 438
6911 1 53 276 297
6915 4 4 300 225
6916 178 59 387 237
6920 176 34 500 423
6922 22 0 592 478
6923 0 33 500 356
6925 140 185 408 376
6928 83 15 497 355
6930 0 83 375 450
6934 166 227 385 361
6936 56 57 279 229
6947 0 33 382 456
6951 96 78 309 236
6955 163 91 360 218
6959 88 82 215 177
6960 90 69 293 239
6963 135 144 444 333
6964 127 44 340 212
6970 256 40 481 261
6974 42 59 244 225
6975 71 70 242 220
6977 22 75 177 251
6978 120 55 306 204
6983 6 9 191 165
6987 0 0 446 333
6990 20 134 251 353
6993 13 48 438 153
6999 24 52 592 368
7011 140 162 464 333
7014 190 154 438 301
7029 143 76 353 201
7032 366 46 440 114
7032 364 113 450 170
7032 395 243 480 333
7032 285 50 359 110
7032 275 119 364 190
7032 255 220 358 320
7032 184 46 265 96
7032 181 95 267 168
7032 156 197 263 289
7032 98 34 178 97
7032 71 115 189 191
7032 43 223 150 321
7037 150 174 312 298
7046 32 46 182 160
7054 251 7 568 261
7056 424 26 632 392
7059 0 66 280 345
7075 186 133 335 251
7077 345 35 487 127
7087 48 66 306 260
7089 170 137 317 286
7090 55 108 267 231
7092 285 151 438 265
7092 106 85 200 204
7095 123 55 311 238
7098 22 77 180 250
7100 102 88 470 468
7115 28 124 182 264
7118 261 177 391 310
7131 0 26 433 355
7131 355 118 800 578
7135 143 90 293 226
7137 52 40 218 218
7140 60 48 375 475
7142 0 263 330 666
7145 321 264 596 450
7153 287 43 483 150
7155 48 25 487 360
7158 21 32 256 300
7159 127 202 430 346
7160 279 255 330 390
7160 22 252 90 378
7168 0 0 489 331
7173 13 92 375 285
7178 401 134 495 275
7181 61 43 458 302
7182 0 10 448 299
7183 11 26 281 297
7185 66 72 262 228
7186 203 26 483 310
7187 212 65 442 259
7188 103 53 409 293
7196 2 83 500 274
7201 105 94 319 227
7205 100 19 258 214
7205 250 17 409 210
7222 108 77 378 330
7223 0 52 330 243
7229 47 178 168 324
7250 81 108 452 321
7252 192 148 432 274
7262 25 91 400 300
7263 605 208 743 356
7273 127 40 318 183
7276 346 256 788 586
7280 226 100 380 178
7283 215 125 570 440
7287 34 0 380 289
7290 78 110 150 256
7293 124 246 294 348
7298 61 49 357 268
7299 91 68 437 310
7301 115 61 374 280
7304 111 11 269 153
7305 160 149 335 280
7307 61 169 263 351
7308 126 40 338 250
7310 188 15 500 331
7311 53 105 304 358
7314 138 116 256 182
7314 109 71 194 118
7314 206 62 304 122
7315 12 95 194 220
7321 260 260 600 480
7322 172 178 428 321
13698 40 80 200 304
13780 124 190 356 360
13806 8 104 118 238
13867 61 76 139 146
13962 91 57 158 132
13994 142 49 305 200
15188 118 72 319 271
15189 304 127 423 260
15615 268 86 441 262
15644 66 232 248 400
15767 377 72 558 270
15891 150 120 371 355
16615 295 62 426 150
