img x1 y1 x2 y2
86 434 100 629 264
11951 0 0 360 266
11952 0 52 476 582
11953 0 0 800 640
11954 266 16 512 267
11955 0 13 350 250
11956 304 186 366 302
11957 0 13 276 304
11958 46 4 468 361
11959 0 7 291 299
11960 8 30 348 235
11961 204 3 400 228
11962 158 98 294 200
11963 0 0 360 270
11964 20 10 640 480
11966 0 4 640 480
11967 208 11 447 331
11968 0 0 450 334
11969 0 0 640 480
11970 17 18 429 371
11971 2 0 580 433
11972 0 0 524 393
11973 91 63 800 533
11974 77 77 542 372
11975 195 118 400 310
11976 0 0 640 480
11977 4 3 318 238
11978 3 39 350 228
11979 0 0 259 190
11980 0 0 225 193
11981 25 0 276 199
11982 71 27 282 239
11983 22 0 400 267
11984 0 192 296 451
11985 0 6 300 400
11986 32 62 395 254
11987 15 17 188 125
11988 0 0 480 570
11989 0 10 168 168
11990 15 56 253 175
11992 0 0 800 600
11993 306 135 472 361
11995 0 0 508 384
11996 40 0 640 480
11997 222 56 421 167
11998 0 0 508 384
11999 0 30 280 373
12000 0 0 360 270
12001 0 0 400 300
12002 0 0 302 229
12003 40 36 519 347
12004 0 0 357 268
12005 19 20 422 366
12006 0 0 800 636
12007 0 0 280 373
12008 0 0 380 283
12009 0 0 353 289
12010 46 20 584 464
12011 0 50 312 355
12012 0 0 300 396
12013 0 44 500 354
12014 1 0 468 360
12015 56 0 401 309
12016 0 5 640 426
12017 0 0 640 426
12019 5 18 274 325
12020 0 0 300 225
12021 0 0 400 300
12022 0 66 640 480
12023 16 0 498 456
12024 0 84 357 300
12025 14 10 432 273
12027 0 0 524 391
12028 102 20 546 456
12029 0 64 316 360
12030 0 0 240 320
12031 0 29 736 531
12032 0 93 336 430
12033 0 23 500 346
12034 0 0 399 300
12035 0 23 280 351
12036 0 196 332 491
12037 0 0 800 600
12038 0 0 475 360
12039 0 8 636 464
12040 24 15 340 434
12041 0 0 400 300
12042 4 24 471 357
12043 0 0 274 304
12044 14 7 317 211
12045 0 3 280 363
12046 6 0 417 287
12047 0 18 495 372
12048 1 21 355 350
12049 3 186 294 405
12050 37 43 356 246
12051 5 0 391 285
12052 0 111 275 360
12053 20 64 564 408
12054 201 86 453 261
12055 0 0 800 600
12056 0 0 451 338
12057 25 21 417 320
12058 28 32 626 472
12059 0 0 453 346
12060 306 16 588 248
12172 0 0 333 216
12513 95 17 170 156
16055 16 2 550 450
