img x1 y1 x2 y2
5789 89 57 407 294
5790 48 63 203 306
5791 40 35 640 407
5792 0 295 360 480
5793 0 49 280 321
5794 7 91 333 282
5795 52 0 580 480
5796 130 53 400 298
5797 135 200 370 375
5798 0 56 337 285
5799 0 53 556 372
5800 26 0 409 307
5801 0 24 400 184
5802 53 43 334 316
5803 2 42 361 230
5804 25 198 278 300
5805 287 207 700 437
5806 36 266 576 453
5807 18 0 420 325
5808 0 28 390 223
5809 2 78 400 288
5810 8 2 640 469
5811 0 16 431 204
5812 216 0 640 256
5813 74 60 406 262
5814 0 130 250 256
5815 0 0 300 252
5816 24 50 208 120
5817 77 0 608 436
5818 52 70 589 424
5819 33 18 426 294
5820 0 0 400 266
5821 17 28 495 358
5822 188 60 614 229
5823 25 25 308 253
5824 131 103 376 196
5825 45 26 280 325
5826 90 28 351 129
5827 71 110 344 215
5828 0 40 500 346
5829 0 138 768 496
5830 0 102 500 343
5831 60 78 378 271
5832 0 43 400 276
5833 96 72 249 161
5834 0 0 280 340
5835 233 53 455 164
5836 88 105 282 178
5837 0 82 520 339
5838 69 78 396 303
5839 85 156 380 297
5840 0 168 393 333
5841 8 60 640 409
5842 0 30 375 366
5843 69 3 365 243
5844 0 24 400 274
5845 0 15 235 251
5846 0 0 320 228
5847 136 110 240 320
5848 44 28 347 219
5849 83 61 563 251
5850 90 58 423 254
5851 28 76 370 257
5852 0 0 580 394
5853 80 59 337 225
5854 117 137 353 240
5855 23 92 396 258
5856 52 28 288 235
5857 147 34 400 300
5858 0 4 602 628
5859 40 70 320 224
5860 0 8 314 200
5861 27 54 300 348
5862 0 0 300 225
5863 45 72 457 306
5864 4 6 360 267
5865 0 43 435 227
5866 85 57 537 381
5867 2 0 310 240
5868 3 65 328 222
5869 0 37 368 276
5870 0 18 304 214
5871 92 18 444 227
5872 0 37 397 300
5873 60 8 443 338
5874 36 37 600 399
5875 61 19 278 129
5876 159 53 701 249
5877 0 52 318 168
5878 70 26 284 185
5879 39 61 295 247
5880 0 116 800 554
5881 0 54 640 328
5882 0 27 442 339
5883 0 21 280 282
5884 105 77 317 217
5885 0 7 280 184
5886 12 27 297 255
5887 0 66 450 326
5888 65 223 329 402
10944 0 12 358 448
13389 346 128 640 460
13705 84 0 368 138
13747 124 27 330 154
13774 122 224 400 342
13787 273 273 508 403
14074 303 346 638 535
14402 270 166 560 438
14668 200 217 556 447
