img x1 y1 x2 y2
4492 42 58 236 190
4493 84 84 278 192
4494 222 57 306 92
4495 105 33 183 76
4496 30 0 190 267
4497 245 14 333 236
4498 220 172 386 238
4499 622 153 800 355
4500 155 93 340 272
4501 140 86 224 108
4502 106 104 194 140
4503 136 130 300 174
4504 76 47 119 75
4505 12 82 192 179
4506 82 4 139 45
4507 111 29 140 84
4508 140 4 306 56
4509 68 64 240 150
4510 108 34 218 70
4511 61 58 125 79
4512 28 22 79 68
4513 17 80 91 107
4514 40 128 140 170
4515 85 0 175 132
4516 120 104 293 228
4517 97 62 142 85
4518 43 37 96 62
4519 0 10 160 96
4520 81 60 124 76
4521 96 8 144 59
4522 0 53 200 137
4523 156 0 300 195
4524 322 33 500 289
4525 0 274 468 549
4526 286 193 525 307
4527 62 62 210 124
4528 49 15 445 272
4529 80 126 316 202
4530 66 104 236 273
4531 99 148 412 269
4532 0 163 372 341
4533 0 86 429 304
4534 145 83 576 432
4535 49 94 371 190
4536 22 58 282 146
4537 172 4 545 148
4538 0 168 204 254
4539 104 129 352 276
4540 92 24 248 76
4541 43 107 381 207
4542 34 106 274 177
4543 0 65 500 227
4544 147 152 400 235
4545 43 168 382 287
4546 77 177 380 316
4547 18 141 280 373
4548 55 0 465 351
4549 425 104 640 205
4550 8 120 356 200
4551 64 60 256 146
4552 26 46 192 148
4553 50 60 248 142
4554 161 80 402 144
4555 121 130 384 193
4556 40 208 590 356
4557 77 131 311 237
4558 49 43 543 546
4559 51 21 333 168
4560 175 170 346 271
4561 22 144 360 259
4562 16 115 391 250
4563 51 103 321 231
4564 16 39 428 219
4565 168 114 280 224
4566 102 143 344 336
4567 14 74 435 274
4568 28 120 338 206
4569 224 310 518 426
4570 282 78 480 288
4571 9 88 548 293
4572 39 127 511 362
4573 278 314 605 480
4574 92 60 238 111
4575 163 37 206 177
4576 39 167 352 283
4577 0 239 497 542
4578 35 103 540 321
4579 29 39 540 349
4580 17 44 400 222
4581 20 51 328 240
4582 16 28 175 115
4583 58 248 518 429
4584 23 211 336 349
4585 0 55 300 184
4586 0 59 200 131
4587 68 39 512 354
4588 70 102 196 145
4589 115 90 264 249
4590 68 32 176 110
4591 64 67 120 169
7089 76 46 393 140
7305 58 7 345 164
11649 121 175 306 298
12521 124 222 328 268
13331 160 167 378 305
13822 273 0 670 205
13887 128 204 636 480
13938 84 164 162 234
13958 142 461 264 611
14170 432 180 640 388
14173 290 52 640 412
14531 228 238 550 516
14607 271 0 668 200
14643 112 270 394 460
14899 312 91 440 242
15364 238 117 358 189
