img x1 y1 x2 y2
8938 0 41 185 148
8939 0 52 218 294
8940 0 14 212 183
8941 22 11 137 135
8942 54 44 350 253
8943 56 0 164 133
8944 51 73 278 259
8945 0 52 180 125
8946 120 0 485 300
8947 9 0 186 160
8948 0 0 250 179
8949 0 90 381 475
8950 0 0 490 349
8951 0 0 539 349
8952 0 20 240 306
8953 0 105 346 232
8954 0 0 401 457
8955 0 34 312 204
8956 0 0 640 480
8957 0 0 524 520
8958 0 0 640 480
8959 34 31 559 387
8960 47 17 200 225
8961 0 0 142 145
8962 0 0 219 153
8963 0 0 115 120
8964 21 31 200 145
8965 82 10 210 178
8966 13 39 141 98
8967 8 0 209 250
8968 64 58 242 240
8969 133 19 260 169
8970 63 14 188 141
8971 37 1 114 105
8972 27 23 155 202
8973 75 0 425 338
8974 56 10 304 240
8975 212 0 463 189
8976 33 0 200 188
8977 4 36 196 123
8978 25 144 800 552
8979 14 70 320 240
8980 39 23 308 187
8981 104 7 276 278
8982 0 0 180 216
8983 35 0 163 188
8984 0 72 264 210
8985 52 4 247 225
8986 0 0 160 120
8987 32 0 245 210
8988 0 0 288 216
8989 16 0 248 240
8990 88 0 640 480
8991 30 28 358 300
8992 0 0 160 120
8993 101 35 203 166
8994 0 16 250 168
8995 26 38 467 375
8996 0 22 364 289
8997 53 10 279 289
8998 8 0 134 150
8999 0 79 400 311
9000 42 26 204 255
9001 32 58 320 212
9002 35 86 438 333
9003 50 27 400 270
9004 21 29 664 329
9005 0 0 175 133
9006 0 8 302 240
9007 0 8 306 240
9008 74 64 461 342
9009 0 0 200 288
9010 27 110 582 370
9011 0 0 178 292
9012 48 2 125 110
9013 0 0 431 321
9014 0 0 441 331
9015 46 0 180 173
9016 51 0 539 400
9017 99 0 379 320
9018 46 30 240 206
9019 43 0 599 475
9020 33 14 260 233
9021 0 0 314 448
9022 0 42 225 237
9023 88 53 352 193
9024 84 0 214 159
9025 0 284 722 800
9026 0 60 122 298
9027 30 0 400 360
9028 0 12 442 602
9029 0 0 167 133
9030 357 35 531 358
9031 0 0 614 460
9032 6 24 180 222
9033 62 0 242 300
9034 45 57 400 300
9035 74 19 366 289
9036 0 0 153 133
9037 0 16 365 271
9095 6 57 457 303
9145 43 100 228 240
9345 45 87 412 256
10622 18 45 462 300
10845 0 100 480 315
10890 4 82 471 309
10910 36 165 357 409
10996 25 63 399 276
11174 18 27 466 319
13948 26 72 72 170
14235 126 0 162 64
14240 175 33 204 102
15134 275 48 483 270
16008 430 98 588 277
16164 158 193 322 310
