img x1 y1 x2 y2
3993 18 14 176 148
3994 168 45 404 320
3995 17 44 126 137
3996 190 93 284 153
3997 216 70 320 178
3998 26 15 259 168
3999 45 22 144 125
4000 72 64 213 168
4001 42 80 579 420
4002 33 18 249 181
4003 0 2 298 226
4004 55 2 91 49
4005 58 36 302 240
4006 188 106 781 502
4007 47 25 226 176
4008 136 18 320 240
4009 36 11 149 113
4010 40 7 272 169
4011 25 113 115 210
4012 70 11 343 251
4013 30 24 248 206
4014 61 20 302 195
4015 120 42 549 430
4016 18 182 640 480
4017 0 50 240 264
4018 0 90 144 396
4019 125 24 222 88
4020 63 36 190 135
4021 14 20 232 172
4022 0 25 105 111
4023 217 60 395 162
4024 143 17 322 130
4025 60 15 249 154
4026 8 38 155 213
4027 36 0 616 480
4028 5 84 322 280
4029 416 46 624 172
4030 0 31 380 212
4031 9 18 140 92
4032 0 0 120 93
4033 0 19 102 120
4034 236 20 528 266
4035 67 140 337 272
4036 12 42 509 358
4037 67 21 118 67
4038 0 1 200 200
4039 0 42 100 133
4040 59 0 196 73
4041 20 12 296 204
4042 0 0 80 81
4043 110 65 280 202
4044 54 8 121 79
4045 0 19 530 348
4046 28 15 203 117
4047 17 25 416 323
4048 74 47 362 268
4049 219 2 306 64
4050 46 42 286 182
4051 4 28 173 128
4052 77 139 224 262
4053 30 21 224 210
4054 250 130 400 257
4055 77 135 300 331
4056 103 33 420 259
4057 26 60 195 178
4058 0 30 120 120
4059 208 305 487 529
4060 90 158 469 428
4061 24 6 306 214
4062 0 42 136 176
4063 0 48 139 172
4064 56 0 381 320
4065 264 0 394 118
4066 42 25 158 122
4067 333 314 592 505
4068 17 276 274 454
4069 0 0 220 180
4070 151 43 263 206
4071 144 59 308 222
4072 26 52 312 240
4073 237 75 362 147
4074 50 33 239 210
4075 36 15 339 239
4076 50 56 195 160
4077 0 15 426 282
4078 0 0 480 480
4079 0 28 491 401
4080 49 15 189 136
4081 42 42 282 194
4082 39 23 144 118
4083 0 26 800 577
4084 17 136 752 558
4085 36 116 576 541
4086 41 104 557 619
4087 103 59 705 575
4088 86 62 677 466
4089 57 61 201 171
4090 195 137 600 527
4091 140 124 564 402
4092 124 58 704 539
14002 498 136 640 302
14902 56 199 236 359
14903 583 163 671 246
16722 1 2 515 367
16725 0 4 395 294
16739 58 17 379 320
16742 122 24 521 386
16745 35 4 399 332
16748 2 39 347 307
16768 18 5 335 250
16771 95 66 508 394
16772 38 13 545 409
16777 20 29 620 487
