img x1 y1 x2 y2
6489 150 27 500 350
6490 4 21 300 190
6491 37 133 325 380
6492 90 68 484 260
6493 43 31 303 232
6494 0 0 250 188
6495 39 27 154 149
6496 61 103 294 219
6497 0 108 300 207
6498 93 21 261 195
6499 0 48 270 180
6500 0 0 600 450
6501 17 10 181 148
6502 2 3 183 145
6503 0 0 598 450
6504 0 0 600 450
6505 54 39 214 204
6506 0 45 300 225
6507 0 0 600 564
6508 0 0 250 200
6509 18 24 644 485
6510 0 0 350 534
6511 119 0 680 346
6512 0 0 266 400
6513 148 77 489 284
6514 150 72 481 286
6515 160 98 588 299
6516 27 107 441 300
6517 165 81 496 274
6518 163 104 516 289
6519 15 135 399 306
6520 0 57 200 240
6521 0 52 499 374
6522 7 29 157 118
6523 0 0 600 450
6524 0 25 425 243
6525 111 24 276 181
6526 52 20 201 170
6527 56 18 201 176
6528 32 38 243 180
6529 0 0 320 240
6530 26 6 231 150
6531 0 129 325 380
6532 144 107 484 260
6533 0 0 187 140
6534 0 0 350 218
6535 0 0 280 210
6536 0 54 251 213
6537 14 8 179 134
6538 0 0 250 187
6539 0 22 320 240
6540 0 24 320 240
6541 0 0 320 208
6542 0 16 320 240
6543 0 24 320 240
6544 0 8 320 212
6545 19 22 198 119
6546 99 42 421 205
6547 4 43 232 105
6548 6 48 234 108
6549 6 40 235 109
6550 6 31 234 120
6551 4 39 234 120
6552 0 0 180 120
6553 0 0 95 60
6554 0 99 199 223
6555 0 0 250 187
6556 0 33 205 168
6557 0 31 250 137
6558 46 31 369 282
6559 0 0 320 240
6560 4 39 258 245
6561 0 0 148 191
6562 0 109 300 225
6563 56 47 142 101
6564 6 29 200 119
6565 15 48 200 145
6566 0 15 200 150
6567 31 33 200 150
6568 2 0 193 281
6569 0 0 350 250
6570 34 60 380 293
6571 0 23 202 246
6572 0 81 700 412
6573 30 6 234 225
6574 0 29 200 150
6575 10 0 300 225
6576 0 25 600 450
6577 6 74 320 174
6578 0 0 120 90
6579 11 24 200 141
6580 0 76 382 300
6581 37 38 400 300
6582 67 16 344 300
6583 0 152 480 594
6584 0 104 240 232
6585 0 0 190 139
6586 0 0 400 360
6587 72 54 344 300
6588 121 126 700 375
9089 31 114 444 289
9192 135 51 282 360
9228 108 10 384 360
9235 109 30 324 360
10771 111 24 201 360
10771 222 36 340 351
14068 201 155 593 496
14560 0 0 800 596
14723 92 6 242 136
15068 15 75 455 360
15095 0 27 572 395
15269 135 56 573 333
