img x1 y1 x2 y2
4393 28 158 230 234
4394 0 152 446 449
4395 0 0 344 384
4396 304 151 512 354
4397 0 0 450 313
4398 0 110 325 485
4399 0 0 500 333
4400 197 18 476 255
4401 65 188 361 286
4402 60 10 417 365
4403 88 41 395 321
4404 10 38 295 335
4405 25 120 426 323
4406 55 166 358 321
4407 97 0 433 356
4408 120 90 400 342
4409 35 112 467 335
4410 77 80 348 335
4411 120 117 427 333
4412 65 60 445 290
4413 18 96 240 243
4414 61 56 460 289
4415 61 80 450 297
4416 10 256 223 450
4417 54 45 300 226
4418 172 15 500 245
4419 152 5 486 192
4420 6 102 500 333
4421 267 0 432 343
4422 271 0 382 297
4423 0 7 500 330
4424 79 129 400 299
4425 0 30 800 532
4426 0 0 600 450
4427 0 49 442 454
4428 2 28 320 180
4429 20 90 320 188
4430 240 31 414 149
4431 0 0 640 480
4432 10 40 336 283
4433 202 48 366 214
4434 6 19 330 336
4435 0 25 394 266
4436 0 7 567 425
4437 63 74 346 164
4438 53 0 400 225
4439 0 156 482 376
4440 54 106 320 192
4441 0 32 243 183
4442 0 118 240 318
4443 0 76 540 362
4444 108 117 363 311
4445 30 78 492 304
4446 45 36 201 137
4447 99 45 342 147
4448 0 108 480 301
4449 208 225 425 319
4450 0 81 800 544
4451 202 212 640 436
4452 56 115 605 600
4453 74 5 360 270
4454 0 135 401 304
4455 261 46 480 151
4456 57 6 475 226
4457 97 130 400 300
4458 0 80 435 223
4459 0 177 267 300
4460 179 18 361 127
4461 262 122 450 311
4462 307 51 480 258
4463 304 10 640 254
4464 0 118 458 583
4465 70 32 388 286
4466 84 49 431 348
4467 45 31 396 243
4468 288 82 560 304
4469 56 42 216 102
4470 158 0 356 157
4471 62 87 321 206
4472 73 0 550 366
4473 56 39 340 217
4474 170 62 346 328
4475 234 102 490 332
4476 20 130 638 352
4477 18 40 500 355
4478 17 7 188 231
4479 74 29 229 140
4480 0 0 496 375
4481 0 87 498 278
4482 34 38 339 230
4483 8 170 346 311
4484 19 0 237 308
4485 38 70 299 230
4486 116 81 452 359
4487 7 24 219 128
4488 69 6 261 207
4489 0 3 410 307
4490 1 7 127 166
4491 0 146 430 370
9351 21 48 402 246
9355 57 10 426 354
11182 25 48 411 243
11184 180 60 303 189
11337 255 135 352 270
11500 48 36 144 156
12062 268 206 645 435
12081 226 73 568 373
12084 148 33 558 348
13246 152 364 472 472
13379 0 45 206 185
13690 445 186 685 408
14736 158 228 340 477
14789 156 156 456 370
14822 266 178 638 448
14920 20 504 259 651
15154 202 96 498 334
15246 274 84 394 270
15301 120 88 272 316
15389 502 71 640 284
15812 286 112 435 283
16060 234 135 405 341
