img x1 y1 x2 y2
4592 22 72 167 123
4593 8 20 304 264
4594 35 25 228 165
4595 112 39 238 171
4596 68 51 258 152
4597 80 75 340 250
4598 0 172 300 357
4599 10 19 151 86
4600 63 36 428 236
4601 100 58 292 154
4602 0 66 270 192
4603 14 136 316 226
4604 57 184 499 363
4605 29 15 276 112
4606 173 141 390 294
4607 14 54 238 232
4608 0 74 292 340
4609 55 221 414 335
4610 0 48 308 166
4611 46 49 236 156
4612 72 120 388 236
4613 0 138 460 279
4614 0 96 630 423
4615 10 52 280 206
4616 109 79 400 287
4617 0 152 280 346
4618 0 95 350 204
4619 14 139 279 278
4620 0 46 327 185
4621 27 164 297 346
4622 179 43 348 172
4623 31 140 500 307
4624 132 106 365 274
4625 33 104 394 269
4626 0 64 400 239
4627 105 90 586 416
4628 14 139 299 312
4629 247 242 533 357
4630 13 159 500 311
4631 23 122 677 459
4632 65 172 297 274
4633 0 63 215 302
4634 498 246 800 582
4635 27 135 374 278
4636 7 55 512 285
4637 163 171 370 294
4638 8 180 457 433
4639 0 220 640 396
4640 85 136 568 388
4641 17 124 562 335
4642 52 203 352 297
4643 0 26 280 323
4644 0 0 347 235
4645 14 14 308 124
4646 0 118 531 660
4647 35 113 257 357
4648 3 65 263 216
4649 58 190 456 270
4650 132 172 408 283
4651 401 164 800 374
4652 28 94 275 164
4653 0 38 320 164
4654 14 46 280 193
4655 111 142 277 252
4656 44 119 314 280
4657 11 110 280 316
4658 0 30 416 281
4659 26 172 790 572
4660 18 109 391 582
4661 0 58 524 249
4662 195 302 636 467
4663 3 116 400 256
4664 0 125 247 191
4665 0 124 190 240
4666 14 201 257 323
4667 102 114 426 309
4668 7 102 387 215
4669 16 27 274 187
4670 71 32 280 373
4671 12 84 433 274
4672 137 249 719 471
4673 0 72 314 222
4674 0 125 572 409
4675 0 172 800 508
4676 99 73 469 426
4677 0 144 280 263
4678 30 66 312 148
4679 18 208 640 352
4680 33 96 322 263
4681 220 147 426 489
4682 58 34 220 240
4683 88 76 400 230
4684 136 126 525 425
4685 52 169 578 368
4686 101 233 692 423
4687 0 98 211 176
4688 13 9 300 232
4689 40 0 636 438
4690 29 292 789 550
4691 45 72 280 189
13763 96 44 390 218
13960 146 4 406 146
14495 104 273 293 492
14522 206 348 655 600
