img x1 y1 x2 y2
37 0 152 260 270
72 211 175 563 343
1520 49 16 415 333
5589 52 170 554 413
5590 66 107 400 279
5591 28 34 270 165
5592 39 220 393 492
5593 133 220 560 532
5594 33 124 317 263
5595 16 74 174 147
5596 0 121 339 287
5597 25 99 421 281
5598 0 118 245 238
5599 137 114 429 372
5600 28 65 312 215
5601 0 178 375 500
5602 0 35 296 237
5603 21 54 225 159
5604 59 0 210 158
5605 0 57 786 528
5606 0 41 160 120
5607 38 36 638 600
5608 44 187 770 581
5609 90 140 320 320
5610 54 84 278 202
5611 39 69 226 138
5612 0 6 266 200
5613 55 62 210 149
5614 23 33 195 158
5615 174 92 538 373
5616 31 52 177 127
5617 92 25 534 321
5618 106 82 270 166
5619 66 39 255 168
5620 0 20 800 542
5621 0 0 350 219
5622 0 46 320 240
5623 32 51 400 299
5624 48 24 199 160
5625 4 0 277 225
5626 0 100 440 384
5627 8 57 154 128
5628 36 80 320 212
5629 21 114 622 358
5630 0 0 186 158
5631 0 41 400 295
5632 34 26 312 194
5633 44 54 304 228
5634 54 56 198 130
5635 16 44 252 206
5636 14 41 168 141
5637 0 26 250 139
5638 0 0 592 480
5639 0 0 640 480
5640 1 28 288 195
5641 0 0 275 129
5642 15 34 186 145
5643 0 0 600 450
5644 69 0 331 300
5645 21 22 241 155
5646 0 219 600 600
5647 21 45 166 121
5648 2 50 133 110
5649 161 139 600 458
5650 117 67 657 476
5651 0 30 142 97
5652 31 49 156 116
5653 34 53 155 117
5654 30 24 320 240
5655 40 44 276 228
5656 16 4 320 240
5657 49 21 234 187
5658 108 185 646 549
5659 85 100 472 346
5660 19 10 127 118
5661 0 59 454 377
5662 10 15 198 121
5663 7 21 240 169
5664 20 41 172 131
5665 28 46 214 143
5666 18 9 195 157
5667 0 0 500 375
5668 212 197 746 512
5669 0 88 800 600
5670 343 219 738 511
5671 125 106 336 270
5672 0 27 133 89
5673 0 45 210 266
5674 0 0 800 600
5675 0 0 150 135
5676 0 0 210 150
5677 0 25 210 145
5678 0 15 189 266
5679 10 0 375 140
5680 0 192 640 441
5681 13 22 210 158
5682 21 18 202 144
5683 0 100 800 543
5684 0 30 160 120
5685 147 25 657 447
5686 35 72 210 158
5687 83 98 322 238
5688 22 68 276 192
7263 436 243 660 426
9151 39 99 381 292
9154 39 105 433 297
9214 6 135 360 348
9262 58 33 276 360
9270 9 70 402 333
11167 75 111 213 240
11573 216 114 378 198
11689 401 221 700 430
11694 445 243 766 435
13776 484 150 640 336
13893 93 78 192 166
13992 258 98 532 288
14051 95 131 480 273
14249 97 24 210 80
14263 104 80 232 137
14388 164 102 380 256
14526 0 43 641 390
14651 256 112 526 260
14698 236 220 508 466
14767 260 115 675 403
14799 246 36 560 314
14817 0 97 403 517
14867 314 104 614 352
14890 45 186 365 355
15065 175 133 467 297
15123 301 100 520 288
15148 294 144 528 297
15366 238 235 576 446
15373 225 88 405 201
15542 246 15 449 205
15832 141 131 395 271
15973 120 131 362 233
16191 197 108 469 273
16675 131 96 375 218
16686 222 130 454 272
16691 82 112 368 429
