img x1 y1 x2 y2
16 0 4 436 354
82 28 216 326 478
83 52 232 308 456
86 13 237 261 456
99 10 176 308 442
3476 0 261 251 590
4606 45 31 184 133
4609 0 0 204 152
4971 0 103 149 281
4973 34 160 442 476
5135 8 474 244 588
5207 0 105 115 252
5491 49 74 197 176
5518 0 84 108 234
7159 79 26 265 156
7178 0 91 97 309
11500 0 159 229 322
11975 0 0 222 212
11989 0 132 250 428
12060 366 216 636 480
12062 73 305 350 578
12065 29 135 193 278
12141 0 176 207 336
12558 1 5 434 372
12559 36 17 396 290
12560 54 68 538 462
12561 0 8 337 254
12562 0 48 100 225
12562 136 59 380 253
12563 42 12 430 336
12564 25 74 332 259
12565 0 13 151 128
12566 0 35 155 164
12567 0 39 177 181
12568 0 1 216 197
12569 33 19 229 156
12570 0 28 231 233
12571 116 52 510 440
12572 1 1 275 204
12573 34 48 231 221
12574 12 17 444 329
12575 4 9 296 225
12576 16 20 385 289
12577 4 128 282 382
12577 0 131 285 397
12578 0 36 240 288
12579 30 137 570 623
12580 34 6 302 218
12581 16 0 294 208
12582 30 56 337 300
12583 8 18 225 172
12584 64 55 384 320
12585 50 42 240 227
12586 66 75 378 296
12587 23 45 341 268
12588 25 19 355 283
12589 54 35 230 168
12590 142 63 323 200
12591 0 0 363 257
12592 6 0 250 167
12593 46 33 385 292
12594 41 24 377 210
12595 0 55 369 259
12596 37 58 252 219
12597 0 43 280 337
12598 7 10 500 375
12599 29 28 391 299
12600 58 38 420 296
12601 165 0 500 238
12602 32 36 276 198
12603 0 37 216 281
12604 71 38 418 301
12605 24 20 270 208
12606 33 92 319 254
12607 67 200 333 472
12608 0 0 390 284
12609 75 58 355 193
12610 325 207 476 342
12611 88 92 509 405
12612 24 46 356 296
12613 38 10 282 194
12614 111 66 366 226
12615 168 84 533 385
12616 12 47 329 290
12617 59 41 318 229
12618 36 158 252 366
12619 3 52 211 193
12620 121 11 758 251
12621 55 30 350 194
12622 6 5 360 300
12623 72 51 597 396
12624 66 93 303 262
12625 233 147 392 301
12626 15 26 400 290
12627 1 21 338 230
12628 70 101 435 324
12629 36 47 425 257
12630 68 73 399 331
12631 7 0 335 287
12632 43 81 598 521
12633 100 108 561 372
12634 15 103 320 302
12635 48 34 524 435
12636 14 92 280 316
12637 0 9 132 87
12637 29 141 203 254
12637 172 32 321 133
12638 5 103 267 254
12639 0 122 245 273
12640 34 25 429 282
12641 7 33 461 273
12642 86 144 404 486
12643 33 28 411 320
12644 34 25 337 267
12645 4 14 388 322
12646 0 28 434 308
12647 150 123 400 312
12648 2 62 280 329
12650 130 90 441 262
12651 40 19 360 216
12652 0 44 280 293
12653 183 103 402 282
12654 87 230 334 415
12655 136 0 800 575
12657 37 56 174 156
12658 70 69 335 234
12659 28 41 348 231
12660 77 104 448 312
12661 50 22 282 220
12662 0 17 276 303
12663 54 45 181 127
13244 128 313 443 551
13293 255 126 497 375
13777 52 0 224 140
13956 60 143 134 213
13968 217 2 307 84
14300 398 154 700 434
14352 0 216 255 425
14463 125 500 438 793
14531 0 293 221 513
15613 175 147 410 347
16266 5 216 200 430
