img x1 y1 x2 y2
1 363 91 800 560
880 0 0 124 64
4093 2 19 210 102
4094 4 15 330 263
4095 3 3 197 147
4096 36 15 222 168
4097 10 10 193 146
4098 4 12 198 107
4099 4 0 280 164
4100 0 0 381 291
4101 0 4 271 160
4102 0 4 800 541
4103 0 0 178 134
4104 7 22 465 288
4105 22 0 282 211
4106 29 11 167 117
4107 0 0 296 232
4108 13 1 218 117
4109 8 34 252 149
4110 0 64 520 368
4111 0 0 160 149
4112 0 0 173 132
4113 0 0 250 250
4114 0 0 250 188
4115 28 0 300 138
4116 31 6 173 135
4117 1 13 231 156
4118 2 1 176 126
4119 9 5 240 213
4120 45 31 189 117
4121 13 36 144 116
4122 0 0 396 295
4123 0 0 240 320
4124 0 31 380 229
4125 0 0 336 336
4126 0 0 505 350
4127 0 0 160 118
4128 51 56 444 315
4129 0 9 180 102
4130 0 0 320 226
4131 228 115 704 371
4132 7 9 410 275
4133 0 0 187 150
4134 0 0 160 160
4135 20 38 185 129
4136 0 0 591 397
4137 0 0 288 225
4138 6 6 200 168
4139 10 49 214 205
4140 3 6 192 128
4141 0 30 300 267
4142 0 17 400 288
4143 0 0 240 320
4144 60 0 565 300
4145 47 56 339 222
4146 0 14 222 219
4147 14 16 163 96
4148 3 37 224 158
4149 40 14 167 162
4150 0 0 175 130
4151 6 0 231 178
4152 6 46 235 153
4153 8 24 159 99
4154 4 21 148 155
4155 7 17 133 133
4156 0 7 210 141
4157 20 48 617 433
4158 22 8 175 131
4159 24 74 252 165
4160 31 25 158 118
4161 44 95 359 288
4162 81 104 568 464
4163 0 0 250 166
4164 41 38 231 168
4165 98 30 413 300
4166 34 53 420 303
4167 56 2 640 418
4168 22 9 354 297
4169 40 33 454 282
4170 70 15 421 297
4171 0 0 302 224
4172 5 38 196 157
4173 0 15 277 201
4174 0 0 225 183
4175 0 25 280 248
4176 0 58 144 122
4177 15 0 250 176
4178 39 53 350 249
4179 21 0 104 62
4180 10 19 210 144
4181 0 28 250 186
4182 0 0 200 150
4183 0 0 288 241
4184 7 0 245 167
4185 42 9 294 126
4186 0 12 94 72
4187 0 25 201 208
4188 25 4 187 124
4189 0 20 247 172
4190 33 7 324 228
4191 27 69 209 209
4192 47 56 292 193
9182 108 39 270 388
9246 99 73 330 273
9258 57 61 418 301
9259 46 15 426 339
9293 4 73 423 289
9306 51 33 444 298
9338 0 78 417 285
11115 276 63 385 243
11115 222 78 283 252
11115 147 82 234 267
11115 87 91 168 268
11115 15 102 105 285
11156 310 31 463 135
11161 306 22 463 141
11327 12 1 432 262
11605 195 22 343 247
11605 324 97 474 351
11610 28 12 403 258
11630 153 64 334 207
12610 245 65 362 150
13628 43 81 729 514
13697 234 52 490 157
13713 252 16 576 109
13720 364 68 504 190
13734 360 12 512 116
13743 164 28 484 166
14016 105 85 365 263
14025 358 248 800 556
14036 381 215 750 595
14048 266 75 480 235
14061 61 121 315 276
14077 148 95 395 270
14083 325 51 788 338
14083 5 153 326 450
14089 283 131 536 256
14234 105 0 267 91
14287 180 0 491 222
14357 463 31 741 303
14694 278 27 650 236
14760 75 98 691 393
14898 0 318 155 510
14906 316 337 478 624
14966 280 12 634 236
15135 0 97 586 800
15149 350 236 628 412
15192 281 29 551 181
15196 15 0 600 441
15219 340 230 527 430
15300 311 132 600 360
15302 381 0 572 129
15326 67 8 557 336
15356 0 0 555 450
15425 34 196 324 383
15428 388 168 512 267
15536 106 27 332 244
15555 153 23 360 220
15692 453 138 540 231
15765 56 1 388 205
15778 22 121 335 425
15846 0 23 261 442
15924 0 5 248 183
16089 401 58 588 442
16153 165 1 474 225
16269 312 46 552 242
16387 232 28 526 208
16513 9 15 629 338
16603 291 20 590 192
16643 16 37 318 203
16660 56 295 301 418
16676 261 65 546 253
16680 248 77 533 237
