img x1 y1 x2 y2
3393 9 181 350 432
3394 178 116 478 328
3395 40 51 434 300
3396 38 8 560 465
3397 7 42 517 381
3398 21 7 381 294
3399 16 4 268 268
3400 0 0 549 480
3401 11 0 400 300
3402 115 128 611 412
3403 98 70 443 305
3404 9 0 487 352
3405 110 7 374 261
3406 36 0 597 480
3407 73 16 492 387
3408 93 25 574 480
3409 0 13 621 480
3410 27 26 219 206
3411 148 0 608 364
3412 55 0 440 345
3413 0 18 369 425
3414 0 0 564 480
3415 144 79 468 347
3416 0 55 250 245
3417 313 126 738 407
3418 14 224 462 481
3419 28 0 368 268
3420 0 0 402 315
3421 0 17 800 574
3422 0 58 400 295
3423 0 0 212 198
3424 74 47 260 220
3425 24 88 264 291
3426 21 108 473 449
3427 21 17 592 448
3428 0 0 670 525
3429 0 0 428 333
3430 57 41 480 285
3431 99 0 644 516
3432 54 84 286 252
3433 0 17 450 328
3434 34 30 374 236
3435 32 16 400 255
3436 148 80 558 358
3437 40 20 496 359
3438 0 73 233 343
3439 154 118 288 240
3440 227 0 691 600
3441 40 0 420 336
3442 24 0 596 480
3443 0 16 233 350
3444 0 12 640 450
3445 0 45 600 450
3446 0 48 375 485
3447 156 104 653 496
3448 66 0 620 480
3449 3 12 409 332
3450 89 43 404 344
3451 159 69 703 335
3452 15 15 470 375
3453 95 71 427 375
3454 98 0 585 600
3455 93 0 600 345
3456 0 0 468 480
3457 333 54 800 458
3458 433 0 800 340
3459 0 168 196 326
3460 168 41 582 360
3461 0 41 388 480
3462 46 82 634 381
3463 28 96 590 444
3464 284 0 606 349
3465 237 86 640 304
3466 68 0 549 480
3467 53 92 436 398
3468 0 22 320 320
3469 88 44 604 433
3470 73 0 350 235
3471 0 21 564 423
3472 29 0 400 300
3473 0 0 480 360
3474 84 25 486 309
3475 106 26 338 249
3476 26 0 430 245
3477 0 28 400 278
3478 219 63 497 302
3479 0 38 352 225
3480 113 53 653 488
3481 0 0 674 539
3482 0 85 640 428
3483 223 310 800 566
3484 0 0 570 450
3485 35 5 399 256
3486 27 2 145 116
3487 48 58 274 176
3488 0 0 400 247
3489 0 0 375 326
3490 133 35 407 254
3491 0 33 400 252
3492 123 112 373 413
9078 0 84 312 307
9098 57 16 429 339
11500 330 163 441 316
14044 185 316 448 591
14044 65 93 248 246
14384 646 61 776 220
14775 68 80 574 480
15354 277 137 565 466
15503 25 145 297 432
15757 351 31 531 207
15830 32 193 263 450
15911 391 151 571 298
15941 373 52 545 202
15967 105 396 296 606
16154 345 38 593 347
16699 413 189 630 372
