img x1 y1 x2 y2
300 0 0 800 600
301 0 0 282 200
302 15 30 250 250
303 51 39 249 207
304 0 0 196 147
305 0 0 230 150
306 10 6 500 386
307 0 0 246 215
308 15 12 250 157
309 11 35 226 198
310 0 0 368 276
311 57 6 489 373
312 0 0 640 480
313 0 1 220 188
314 0 6 318 240
315 0 23 227 243
316 0 0 350 322
317 2 35 322 258
318 0 0 350 262
319 0 0 230 165
320 0 0 200 200
321 0 116 488 480
322 51 24 300 300
323 0 0 350 250
324 1 3 343 286
325 13 5 118 81
326 31 0 400 300
327 0 60 198 240
328 0 0 314 240
329 0 65 202 227
330 0 95 240 305
331 42 18 212 155
332 79 4 273 186
333 43 13 204 153
334 0 37 640 432
335 63 0 194 128
336 21 0 207 160
337 37 12 216 180
338 30 7 192 162
339 30 4 204 171
340 0 0 453 320
341 145 80 420 338
342 0 0 500 375
343 63 21 264 195
344 0 0 210 280
345 0 2 320 240
346 12 0 180 147
347 0 48 150 242
348 60 43 240 180
349 18 9 228 213
350 0 33 249 228
351 27 6 211 163
352 25 12 207 160
353 0 0 210 220
354 0 0 450 354
355 0 0 320 240
356 0 149 210 333
357 0 0 400 256
358 3 0 250 187
359 37 12 207 165
360 0 0 230 230
361 54 0 223 156
362 52 3 235 168
363 0 0 400 300
364 0 0 210 157
365 0 0 280 210
366 0 0 320 240
367 40 58 573 528
368 0 0 400 300
369 0 34 389 336
370 0 28 250 240
371 0 0 800 600
372 0 0 193 169
374 0 0 285 214
375 0 0 252 204
376 0 0 350 289
377 0 22 180 194
378 0 1 174 180
379 0 0 380 285
380 0 0 320 240
381 33 14 279 163
382 0 1 200 150
383 0 41 331 300
384 0 0 554 480
385 8 0 304 240
386 0 0 320 240
387 46 38 552 469
388 0 98 400 518
389 0 0 618 480
390 0 0 290 218
391 0 0 400 300
392 0 0 284 240
393 0 0 337 300
394 0 0 221 206
395 0 0 640 480
396 9 0 400 268
397 0 0 165 130
398 0 0 640 480
399 0 0 352 261
9115 28 36 423 325
9283 25 31 442 309
10643 48 27 432 313
10802 24 15 465 330
11380 117 0 474 322
11480 22 22 463 360
11534 51 32 439 344
13772 1 25 308 269
14302 356 17 783 389
14470 1 56 389 436
15436 98 51 472 326
15588 46 1 543 433
15607 110 41 415 326
15610 270 43 593 323
15645 8 91 270 348
15715 285 1 576 322
15726 78 2 553 450
15768 137 0 436 269
15871 90 32 477 375
15929 101 27 517 333
16304 94 17 576 437
16697 5 45 426 393
