img x1 y1 x2 y2
3093 17 27 147 114
3094 97 125 572 392
3095 8 61 279 216
3096 101 40 554 358
3097 52 64 576 400
3098 44 124 640 420
3099 27 52 194 186
3100 38 92 177 196
3101 51 93 190 195
3102 0 33 180 180
3103 278 164 800 575
3104 51 11 486 376
3105 0 18 108 105
3106 17 50 124 106
3107 67 35 227 163
3108 27 0 283 199
3109 8 32 237 181
3110 0 12 240 226
3111 70 55 536 334
3112 201 102 446 355
3113 149 47 540 405
3114 144 98 427 275
3115 13 15 223 149
3116 15 17 180 153
3117 34 37 150 123
3118 235 0 580 287
3119 70 117 367 397
3120 44 44 213 158
3121 5 0 178 126
3122 0 35 200 200
3123 17 14 232 197
3124 0 0 200 150
3125 0 11 160 120
3126 0 80 468 480
3127 0 0 340 265
3128 0 0 231 187
3129 76 55 201 168
3130 66 92 302 311
3131 0 0 600 523
3132 6 44 159 143
3133 0 0 640 480
3134 12 29 612 480
3135 66 115 206 239
3136 93 128 540 420
3137 0 64 220 351
3138 165 15 583 313
3139 7 7 190 148
3140 0 0 499 427
3141 0 18 200 150
3142 111 3 223 126
3143 0 6 225 171
3144 0 34 200 150
3145 0 34 200 150
3146 0 26 200 150
3147 0 41 200 150
3148 0 40 200 150
3149 0 64 400 267
3150 0 34 200 119
3151 95 0 606 343
3152 19 37 213 158
3153 0 21 180 171
3154 51 76 575 453
3155 35 11 336 232
3156 0 0 480 480
3157 90 141 600 583
3158 0 57 600 526
3159 0 0 240 180
3160 95 82 466 375
3161 0 64 400 326
3162 0 0 300 225
3163 43 120 750 421
3164 83 46 450 330
3165 56 113 318 317
3166 196 126 693 458
3167 27 29 405 308
3168 31 9 158 117
3169 15 0 426 301
3170 0 27 220 150
3171 0 0 522 450
3172 25 211 251 421
3173 0 0 413 319
3174 0 52 600 600
3175 0 0 133 100
3176 0 6 158 128
3177 33 18 400 319
3178 110 64 500 302
3179 0 54 600 309
3180 17 22 352 252
3181 280 162 785 570
3182 0 6 180 120
3183 0 22 163 142
3184 68 37 219 161
3185 56 59 500 332
3186 65 44 500 332
3187 0 46 640 472
3188 36 76 224 188
3189 120 141 454 363
3190 48 77 569 454
3191 40 61 250 165
3192 0 24 267 187
9134 48 30 360 417
9240 7 27 414 319
10776 15 6 411 300
10908 0 10 360 480
11425 114 3 396 327
11500 295 57 430 147
12138 161 51 295 234
13319 2 188 206 280
13692 243 68 548 411
13999 453 168 640 343
14068 100 128 320 405
14309 198 116 450 409
14329 50 148 491 442
14355 193 43 568 275
14375 128 68 465 380
14812 312 224 580 478
14910 324 158 476 368
15124 210 41 336 161
15124 410 106 590 274
15134 135 134 265 265
15176 390 192 505 290
15213 90 152 272 324
15415 402 123 590 281
15658 158 67 290 154
15705 341 19 536 168
16062 373 88 490 175
16164 156 146 305 258
