img x1 y1 x2 y2
4976 67 0 259 135
7838 0 0 400 266
7839 0 0 400 300
7840 0 0 240 180
7841 0 63 550 457
7842 0 0 600 422
7843 0 0 300 225
7844 0 0 400 300
7845 0 0 240 180
7846 14 7 269 210
7847 0 0 560 420
7848 0 0 196 147
7849 0 3 300 213
7850 0 0 300 193
7851 0 0 180 135
7852 0 37 240 180
7853 0 45 200 200
7854 3 0 200 139
7855 0 0 250 231
7856 0 0 142 150
7857 0 0 200 150
7858 0 0 350 250
7859 24 6 182 117
7860 0 0 600 450
7861 0 0 320 240
7862 0 0 180 152
7863 0 0 240 320
7864 7 7 286 214
7865 12 22 257 189
7866 0 70 660 535
7867 0 0 300 225
7868 0 0 260 200
7869 0 0 300 185
7870 0 0 250 193
7871 46 13 326 200
7872 25 0 400 267
7873 25 51 294 243
7874 26 0 278 188
7875 76 90 311 242
7876 0 0 240 162
7877 0 0 500 375
7878 53 37 261 187
7879 34 51 180 151
7880 43 50 195 166
7881 13 46 213 217
7882 0 0 197 177
7883 0 30 300 264
7884 44 96 524 461
7885 0 0 350 250
7886 88 36 240 178
7887 59 15 238 142
7888 0 0 240 160
7889 40 21 195 120
7890 0 0 800 600
7891 0 0 400 290
7892 0 0 266 200
7893 0 0 340 269
7894 9 4 219 157
7895 0 0 300 300
7896 0 7 250 137
7897 5 32 230 193
7898 8 0 312 218
7899 0 0 245 189
7900 22 3 187 133
7901 41 33 163 156
7902 10 8 210 166
7903 0 0 320 240
7904 27 23 215 197
7905 0 0 300 225
7906 27 16 261 193
7907 0 0 300 239
7908 0 6 300 277
7909 50 46 266 208
7910 0 0 300 228
7911 9 7 295 206
7912 0 0 160 120
7913 0 0 200 133
7914 7 4 343 171
7915 13 5 155 198
7916 56 70 700 492
7917 0 39 600 462
7918 0 0 522 391
7919 0 0 209 157
7920 0 0 200 160
7921 21 16 207 188
7922 0 0 255 135
7923 0 0 280 220
7924 0 0 175 150
7925 0 0 261 211
7926 0 0 400 266
7927 0 0 400 324
7928 19 12 171 117
7929 7 9 257 148
7930 87 36 355 207
7931 0 15 300 225
7932 0 0 227 177
7933 18 17 153 103
7934 23 27 171 101
7935 0 0 167 157
7936 101 0 223 130
7937 0 0 320 240
13237 176 0 312 62
13723 70 41 276 195
16726 21 30 352 271
16729 2 89 399 372
16743 0 0 400 251
16756 46 3 637 424
16783 45 80 335 270
16790 2 3 636 339
