img x1 y1 x2 y2
5089 116 38 375 243
5090 114 46 697 438
5091 32 24 355 300
5092 13 0 640 480
5093 0 72 480 277
5094 10 0 320 238
5095 0 6 320 240
5096 12 28 640 426
5097 32 2 424 268
5098 74 173 562 420
5099 0 0 477 333
5100 3 23 406 293
5101 388 120 640 364
5102 0 0 648 430
5103 40 78 596 406
5104 25 9 776 559
5105 26 47 500 372
5106 116 70 388 284
5107 13 185 500 576
5108 49 51 453 293
5109 106 32 370 205
5110 0 20 322 440
5111 1 24 348 436
5112 56 37 566 440
5113 56 81 564 414
5114 0 14 400 300
5115 201 204 488 417
5116 46 0 312 215
5117 67 52 380 273
5118 20 28 594 480
5119 2 0 577 358
5120 0 0 628 480
5121 59 48 396 271
5122 54 28 564 429
5123 140 104 707 515
5124 64 11 765 491
5125 16 22 600 457
5126 2 18 391 273
5127 0 260 301 514
5128 180 74 452 276
5129 33 28 480 291
5130 0 44 640 480
5131 21 144 594 519
5132 0 0 550 412
5133 126 82 514 418
5134 18 11 444 302
5135 180 364 426 560
5136 0 7 500 375
5137 47 0 430 281
5138 57 27 262 192
5139 0 0 600 450
5140 0 110 400 420
5141 0 2 424 338
5142 0 311 321 587
5143 0 60 781 530
5144 0 91 267 308
5145 175 216 354 315
5146 56 58 562 449
5147 0 77 251 273
5148 28 31 575 434
5149 156 56 310 186
5150 74 66 219 194
5151 96 49 572 381
5152 40 47 186 163
5153 0 60 640 444
5154 45 13 414 334
5155 0 29 474 348
5156 222 33 448 268
5157 103 88 489 355
5158 0 31 280 263
5159 0 66 415 365
5160 1 76 498 361
5161 344 37 580 177
5162 120 117 564 420
5163 33 7 420 320
5164 69 108 471 366
5165 104 74 510 424
5166 77 35 475 365
5167 137 56 602 452
5168 34 62 592 396
5169 124 46 301 178
5170 73 78 392 254
5171 16 85 332 300
5172 144 63 577 416
5173 166 64 657 509
5174 0 14 432 287
5175 44 113 716 506
5176 42 8 500 366
5177 18 0 600 444
5178 63 114 390 259
5179 0 0 439 338
5180 133 61 312 198
5181 46 81 435 265
5182 77 81 450 280
5183 127 89 387 254
5184 78 77 430 321
5185 0 49 634 436
5186 0 56 800 526
5187 14 56 729 600
5188 91 15 657 477
10984 3 52 474 408
15106 1 35 356 303
15212 14 52 234 382
15537 0 58 376 449
16685 304 45 618 245
