img x1 y1 x2 y2
28 266 119 407 177
6289 241 57 655 465
6290 0 55 400 293
6291 25 98 500 375
6292 216 55 444 321
6293 0 103 352 260
6294 93 74 695 527
6295 0 79 411 484
6296 0 74 400 300
6297 0 0 512 384
6298 140 52 303 207
6299 40 23 293 300
6300 63 96 342 270
6301 0 0 380 285
6302 54 71 257 226
6303 78 40 244 208
6304 17 39 330 247
6305 0 91 422 336
6306 0 60 240 256
6307 0 10 320 240
6308 0 19 350 236
6309 0 0 350 262
6310 10 20 308 232
6311 127 111 360 270
6312 70 36 360 270
6313 112 0 360 270
6314 0 0 227 161
6315 0 70 250 218
6316 21 72 228 160
6317 70 32 230 150
6318 20 0 210 141
6319 117 27 255 159
6320 33 19 261 161
6321 21 84 208 207
6322 99 68 280 194
6323 0 0 500 333
6324 0 0 450 337
6325 94 76 392 253
6326 0 0 350 263
6327 14 18 266 200
6328 0 22 300 201
6329 63 223 600 741
6330 31 31 504 436
6331 54 58 342 204
6332 9 0 187 150
6333 4 82 320 220
6334 0 69 600 445
6335 0 69 167 174
6336 23 70 213 203
6337 69 188 412 503
6338 38 31 340 255
6339 55 0 467 344
6340 6 184 392 559
6341 0 0 176 144
6342 29 32 194 144
6343 0 0 250 250
6344 0 0 280 262
6345 11 68 220 126
6346 0 53 350 250
6347 0 0 600 450
6348 20 91 210 205
6349 0 0 240 180
6350 0 0 340 255
6351 82 62 423 286
6352 77 105 384 273
6353 40 56 213 169
6354 0 102 637 600
6355 117 30 300 210
6356 16 48 367 304
6357 0 67 146 184
6358 0 0 450 338
6359 32 65 212 155
6360 34 37 175 126
6361 38 36 182 188
6362 23 22 211 158
6363 24 18 250 210
6364 0 120 240 274
6365 86 64 364 231
6366 30 72 215 185
6367 0 0 323 231
6368 0 0 334 252
6369 74 0 284 200
6370 0 0 160 120
6371 85 60 222 164
6372 0 160 600 800
6373 0 49 313 300
6374 0 0 340 255
6375 44 0 310 176
6376 0 0 448 336
6377 0 102 240 250
6378 95 14 400 300
6379 0 0 511 221
6380 0 43 230 185
6381 82 68 337 189
6382 0 14 240 226
6383 5 105 205 227
6384 0 82 570 245
6385 0 0 200 160
6386 54 63 177 162
6387 59 22 335 233
6388 0 0 580 299
9175 0 30 348 339
9260 61 51 346 336
13724 390 161 504 311
13733 172 22 378 167
13735 0 130 316 354
13752 170 8 454 232
14023 71 245 383 570
14267 174 22 291 93
14909 356 64 504 164
15165 263 87 597 441
15311 313 161 416 304
15415 238 126 356 223
15479 148 90 259 262
15895 86 185 337 326
16237 294 17 526 241
16556 108 72 307 235
