img x1 y1 x2 y2
97 261 48 561 330
5489 18 98 310 452
5490 0 0 378 300
5491 145 0 284 124
5492 37 24 170 136
5493 304 20 640 334
5494 10 78 396 296
5495 52 0 282 124
5496 0 0 320 240
5497 55 44 194 164
5498 6 30 297 209
5499 0 4 320 230
5500 0 0 800 778
5501 0 56 233 309
5502 192 82 296 184
5503 24 0 396 254
5504 36 0 389 275
5505 12 177 256 404
5506 0 30 286 216
5507 0 0 300 258
5508 46 27 455 360
5509 0 0 320 240
5510 2 12 304 232
5511 54 56 266 206
5512 12 13 165 121
5513 2 32 301 341
5514 34 0 268 240
5515 0 48 295 243
5516 46 0 165 151
5517 0 60 320 240
5518 131 36 400 240
5519 0 10 136 120
5520 15 23 199 134
5521 19 35 143 138
5522 26 2 182 158
5523 19 93 160 213
5524 1 72 300 353
5525 0 0 200 150
5526 0 0 229 300
5527 90 105 374 309
5528 0 9 172 133
5529 0 8 190 134
5530 0 0 320 230
5531 33 0 297 200
5532 0 0 640 480
5533 11 56 126 133
5534 30 25 145 152
5535 0 102 291 363
5536 0 23 291 232
5537 42 60 234 210
5538 38 62 239 204
5539 8 50 316 240
5540 23 0 315 274
5541 0 0 406 297
5542 0 26 320 240
5543 62 28 272 212
5544 26 50 291 230
5545 0 210 335 500
5546 0 0 500 333
5547 0 171 333 500
5548 0 140 333 500
5549 0 95 500 333
5550 0 0 500 375
5551 0 6 500 295
5552 0 0 500 375
5553 0 0 500 375
5554 67 0 490 345
5555 56 45 297 223
5556 0 0 313 228
5557 70 16 316 246
5558 44 22 448 361
5559 0 42 400 296
5560 18 29 299 253
5561 0 11 442 399
5562 20 12 385 295
5563 83 74 543 380
5564 6 5 393 349
5565 53 128 340 536
5566 25 8 498 357
5567 2 44 400 479
5568 0 47 466 375
5569 34 0 391 300
5570 0 101 280 337
5571 84 90 492 450
5572 93 30 525 403
5573 25 100 287 305
5574 31 70 340 360
5575 65 89 542 468
5576 8 113 520 367
5577 0 0 400 300
5578 58 81 394 287
5579 15 4 367 300
5580 58 61 400 300
5581 87 9 423 288
5582 53 62 569 462
5583 53 7 461 375
5584 70 1 347 261
5585 50 6 493 322
5586 16 18 744 600
5587 30 38 481 428
5588 304 166 544 373
9043 8 36 240 306
9111 52 16 222 300
9348 78 27 408 312
10571 1 24 358 477
10638 27 18 246 304
10845 0 75 234 208
10995 0 40 400 327
10997 33 9 460 252
11156 192 142 342 276
11178 366 0 480 73
11196 63 13 435 339
11223 28 87 408 315
11255 7 4 357 394
11317 126 90 210 207
11374 81 36 358 333
11431 132 19 372 342
11527 1 1 475 268
11552 51 3 448 301
11554 36 43 468 309
12095 121 0 334 176
13719 318 0 438 70
13754 78 10 396 165
13885 83 211 671 408
13973 42 6 536 426
14002 152 8 332 236
14006 54 21 172 124
14040 220 126 423 280
14053 31 301 245 501
14071 591 131 696 218
14348 23 225 280 385
14410 15 62 280 215
14412 541 267 686 367
14490 4 161 268 433
14616 151 78 413 280
14806 25 0 239 172
14811 0 0 608 480
14828 248 52 640 440
14829 94 177 158 312
14909 476 52 600 208
14914 8 52 640 392
14916 360 153 584 400
14966 44 0 282 180
14987 120 178 258 392
14992 388 140 710 325
15113 120 122 296 348
15170 151 10 462 352
15311 415 182 526 323
15415 165 75 274 188
15507 40 339 254 480
15875 302 177 398 315
16259 96 18 532 411
16279 3 226 180 428
16287 303 208 547 418
