img x1 y1 x2 y2
8138 26 26 193 125
8139 6 12 180 144
8140 9 43 191 203
8141 0 0 227 170
8142 88 81 387 341
8143 60 3 300 168
8144 86 113 501 384
8145 5 45 310 286
8146 0 10 180 120
8147 0 0 190 146
8148 0 0 282 225
8149 24 24 193 163
8150 0 40 240 274
8151 0 0 192 142
8152 0 0 200 200
8153 20 0 163 128
8154 0 0 577 433
8155 0 0 225 220
8156 0 0 250 188
8157 51 8 264 205
8158 0 40 250 250
8159 0 0 350 263
8160 0 0 300 423
8161 0 0 450 299
8162 0 0 400 300
8163 0 0 620 424
8164 54 48 379 296
8165 0 0 99 71
8166 0 162 320 480
8167 0 0 800 533
8168 0 0 196 147
8169 13 21 340 386
8170 21 0 300 225
8171 0 0 800 600
8172 0 0 320 213
8173 0 0 320 240
8174 34 28 267 200
8175 0 0 180 154
8176 0 0 420 279
8177 0 0 295 208
8178 0 56 250 250
8179 0 0 400 300
8180 0 0 204 156
8181 0 0 217 152
8182 10 0 183 145
8183 30 0 408 300
8184 23 23 354 320
8185 0 39 220 165
8186 16 20 198 178
8187 25 0 375 367
8188 0 0 400 300
8189 57 22 390 300
8190 4 7 171 120
8191 0 6 175 150
8192 0 0 620 424
8193 0 25 432 324
8194 0 0 300 247
8195 0 11 136 145
8196 0 0 200 150
8197 0 0 352 288
8198 0 0 220 165
8199 60 21 450 300
8200 0 144 300 450
8201 52 27 384 279
8202 0 0 270 203
8203 0 6 192 140
8204 0 0 320 240
8205 0 0 300 225
8206 0 45 578 480
8207 0 0 212 163
8208 0 0 640 480
8209 0 57 350 196
8210 0 0 450 300
8211 14 0 278 240
8212 22 11 220 139
8213 50 0 610 480
8214 0 0 320 240
8215 0 0 187 226
8216 7 0 154 135
8217 50 52 310 220
8218 0 0 280 235
8219 0 97 499 310
8220 0 35 314 302
8221 28 54 294 212
8222 0 0 300 199
8223 0 11 263 317
8224 0 13 170 246
8225 78 0 216 155
8226 0 0 518 388
8227 0 53 680 475
8228 0 24 320 240
8229 0 0 250 188
8230 16 0 165 135
8231 0 0 300 400
8232 126 86 450 300
8233 0 52 320 240
8234 0 0 150 113
8235 0 0 500 405
8236 0 0 268 185
8237 0 0 448 336
14839 208 3 770 450
15416 244 47 587 365
15577 148 11 516 363
15585 233 55 600 395
15603 220 15 596 370
15621 41 118 333 388
15780 23 103 301 408
16754 1 0 575 442
16757 1 4 638 476
16761 53 0 626 477
16762 10 31 592 408
