img x1 y1 x2 y2
7738 33 0 625 480
7739 0 30 378 308
7740 0 0 400 285
7741 0 0 445 334
7742 0 0 400 298
7743 0 18 300 280
7744 40 0 241 166
7745 0 0 280 210
7746 0 0 180 240
7747 0 0 320 240
7748 0 57 270 276
7749 0 24 480 312
7750 120 23 688 585
7751 36 65 553 465
7752 0 0 320 208
7753 11 2 240 187
7754 0 0 448 308
7755 10 0 341 257
7756 0 49 350 322
7757 40 32 448 315
7758 0 0 196 147
7759 0 0 250 200
7760 0 0 250 250
7761 0 0 300 255
7762 0 0 320 240
7763 114 32 320 240
7764 0 0 230 230
7765 0 0 220 136
7766 0 24 200 200
7767 22 33 176 179
7768 4 68 436 281
7769 0 0 312 240
7770 0 15 192 144
7771 0 0 450 337
7772 0 25 800 573
7773 59 32 262 249
7774 25 37 319 244
7775 0 65 162 154
7776 31 47 231 171
7777 0 0 384 288
7778 0 0 250 190
7779 14 29 736 550
7780 0 0 352 264
7781 6 28 203 159
7782 9 14 216 153
7783 32 112 236 276
7784 0 36 220 200
7785 0 56 236 284
7786 20 15 184 122
7787 58 40 585 422
7788 76 40 589 452
7789 3 8 200 150
7790 59 50 405 324
7791 0 0 450 338
7792 48 21 193 163
7793 0 44 224 171
7794 46 59 337 255
7795 0 54 800 600
7796 0 92 720 540
7797 0 0 300 221
7798 0 0 400 287
7799 0 0 210 280
7800 0 0 180 135
7801 0 0 200 150
7802 0 0 300 225
7803 0 0 300 225
7804 0 0 300 225
7805 33 0 204 153
7806 0 0 400 301
7807 0 0 352 288
7808 0 0 320 240
7809 0 10 240 296
7810 0 10 240 312
7811 14 28 270 203
7812 42 59 352 315
7813 0 0 320 240
7814 0 0 320 240
7815 22 93 500 352
7816 0 0 320 240
7817 0 0 300 255
7818 0 0 240 266
7819 20 20 290 208
7820 31 0 300 190
7821 0 3 461 346
7822 30 25 350 234
7823 0 93 250 270
7824 52 0 730 529
7825 0 0 400 300
7826 24 16 137 104
7827 0 0 120 90
7828 34 34 320 240
7829 0 14 300 206
7830 0 42 400 300
7831 0 19 300 225
7832 0 0 256 192
7833 0 0 480 360
7834 0 0 196 184
7835 0 0 180 240
7836 0 22 301 271
7837 118 83 668 486
9126 100 9 274 421
9256 36 51 438 297
13720 70 180 316 382
13734 320 149 560 360
14033 0 243 286 413
14357 0 80 338 293
15885 81 155 408 358
