img x1 y1 x2 y2
46 96 48 409 330
54 6 102 250 409
94 90 39 382 315
95 72 33 360 327
1100 13 30 270 187
1101 92 45 560 412
1102 10 28 448 320
1103 12 17 240 177
1104 15 21 234 163
1105 0 26 220 199
1106 0 45 311 187
1107 18 25 222 165
1109 7 17 186 138
1110 42 55 452 281
1111 100 78 560 429
1112 168 82 548 370
1113 34 102 556 405
1114 28 4 246 212
1115 69 85 556 410
1116 90 90 574 441
1117 34 65 597 424
1118 81 78 548 384
1119 18 25 392 258
1120 0 0 350 263
1121 0 0 215 162
1122 0 0 176 104
1124 0 0 250 188
1125 17 0 247 179
1126 92 18 530 445
1127 1 1 248 183
1128 15 0 238 175
1129 10 0 200 138
1130 0 6 233 177
1131 126 46 358 261
1132 0 70 171 198
1133 24 20 161 141
1134 4 8 200 128
1135 0 0 200 150
1136 59 49 306 239
1137 0 60 229 250
1138 135 0 508 245
1139 23 40 207 218
1140 46 10 227 207
1141 0 63 237 165
1143 27 97 217 287
1144 82 72 480 319
1145 0 7 279 198
1146 6 9 245 149
1147 7 42 241 260
1148 9 15 201 111
1149 28 132 202 280
1150 28 0 246 170
1151 40 0 250 172
1152 76 16 216 173
1153 18 18 221 229
1154 13 52 230 208
1155 33 42 128 120
1156 0 5 400 296
1157 152 134 534 405
1158 20 0 320 240
1159 50 20 141 89
1160 7 0 250 171
1161 98 56 482 370
1162 66 50 205 165
1163 0 0 439 315
1164 0 66 314 281
1165 0 14 200 196
1166 34 38 132 122
1167 0 86 274 310
1168 8 90 578 458
1169 93 84 513 409
1170 181 138 497 388
1171 165 120 529 400
1172 142 125 468 401
1173 36 18 292 208
1174 0 12 308 220
1175 32 42 290 188
1176 165 80 492 377
1178 0 48 240 320
1179 0 134 172 320
1180 13 0 290 231
1181 13 0 273 221
1182 1 4 297 214
1183 0 58 306 240
1184 16 74 300 375
1185 0 66 389 385
1186 117 82 341 289
1187 0 76 236 285
1189 16 0 314 240
1190 15 4 255 210
1191 0 0 200 150
1192 27 6 117 112
1193 6 22 190 188
1194 11 18 274 187
1195 0 57 229 225
1196 0 1 375 467
1197 6 88 392 456
1198 140 22 349 216
1199 41 0 317 210
6904 20 147 215 279
6918 0 0 474 480
6934 49 32 280 262
6952 7 9 355 300
6955 309 159 500 256
6955 158 170 441 375
6958 75 0 494 375
6959 225 112 400 261
6963 6 69 181 208
6970 1 88 263 345
7011 69 9 406 201
7014 37 41 189 258
7160 363 249 548 417
7160 122 212 255 371
9158 84 67 324 334
9287 6 135 241 351
9290 72 46 406 330
9321 69 76 360 340
10968 36 0 480 360
10969 0 58 267 480
11066 70 27 384 322
11067 82 46 379 321
11069 51 84 360 345
11127 64 39 412 348
11447 0 97 288 367
11448 0 54 288 417
11456 0 1 427 348
11595 7 109 354 361
11869 164 147 288 328
12992 55 15 397 288
12993 112 40 362 247
12994 0 0 495 360
12995 65 68 459 269
12996 31 86 788 458
12997 36 6 800 600
12998 36 0 264 219
12999 47 5 375 297
13000 12 11 380 275
13001 30 8 366 292
13002 16 6 285 296
13003 13 10 389 281
13004 20 27 375 291
13005 41 7 382 285
13006 30 6 371 288
13007 8 1 392 297
13008 32 47 363 297
13009 44 5 384 297
13010 8 0 376 300
13011 0 0 310 294
13012 18 5 379 300
13013 39 1 368 300
13014 3 0 392 300
13015 44 44 418 336
13016 91 67 381 300
13017 0 0 432 315
13018 110 13 263 135
13019 290 100 486 303
13020 15 90 210 293
13021 265 130 442 268
13022 195 159 370 268
13023 3 208 361 418
13024 160 52 451 375
13025 58 45 340 276
13026 0 78 240 313
13027 77 99 370 262
13028 55 33 338 278
13029 0 54 231 267
13030 16 1 423 335
13031 4 62 196 230
13032 41 0 500 375
13033 56 26 238 182
13034 79 65 344 264
13035 490 115 753 486
13226 165 160 362 322
13679 106 23 741 515
13694 203 103 408 293
13961 112 64 401 292
13961 93 272 428 545
13967 84 19 376 316
13967 160 301 440 568
13986 0 0 596 480
13994 232 252 472 497
13994 76 356 294 608
14029 28 58 740 461
14095 245 222 521 473
14415 20 79 156 200
14421 124 106 236 202
14423 49 74 174 207
14424 109 110 230 224
14504 48 156 320 440
14506 140 206 396 464
14507 236 162 560 480
14509 26 90 302 402
14511 260 146 562 432
14516 96 268 420 575
14520 230 261 590 595
14541 293 160 605 448
14546 33 253 368 526
14549 248 196 593 433
14550 140 103 423 315
14555 221 258 523 563
14557 135 216 460 521
14568 79 98 185 213
14604 33 246 470 600
14606 0 248 431 591
14608 96 165 430 488
14610 3 60 438 501
14611 100 201 398 483
14612 406 6 786 225
14614 140 131 431 430
14617 181 106 453 331
14620 54 142 288 416
14622 160 208 396 454
14623 248 172 542 480
14625 20 96 304 374
14627 256 146 576 414
14649 44 0 588 480
14700 233 197 556 478
14718 0 46 186 228
14724 104 92 257 238
14726 18 57 202 231
14727 92 79 262 240
15117 332 51 640 376
15117 40 62 356 382
15928 300 20 600 315
