img x1 y1 x2 y2
6838 13 10 328 400
8738 57 46 187 165
8739 17 55 156 155
8740 5 43 211 156
8741 10 100 580 470
8742 52 117 576 445
8743 14 46 310 234
8744 70 0 368 278
8745 0 0 200 150
8746 0 0 320 240
8747 0 4 320 210
8748 71 23 776 587
8749 0 0 592 600
8750 0 0 320 240
8751 18 30 220 156
8752 19 4 274 192
8753 0 0 340 255
8754 0 3 317 243
8755 0 12 320 234
8756 0 20 640 480
8757 3 75 362 263
8758 0 0 320 240
8759 0 0 192 144
8760 0 0 192 144
8761 0 11 380 255
8762 0 0 192 144
8763 0 0 480 360
8764 11 16 380 293
8765 0 0 320 240
8766 0 0 192 144
8767 0 0 192 144
8768 0 0 200 150
8769 35 28 375 242
8770 0 0 210 158
8771 108 4 640 468
8772 0 22 222 228
8773 0 133 598 465
8774 0 22 196 139
8775 0 4 191 150
8776 0 0 160 120
8777 0 22 640 480
8778 0 0 170 127
8779 0 70 640 454
8780 9 28 189 158
8781 7 6 166 108
8782 21 46 340 300
8783 0 88 600 472
8784 56 112 589 448
8785 0 6 165 135
8786 0 0 160 120
8787 0 18 200 139
8788 0 0 320 240
8789 0 0 640 480
8790 76 3 349 257
8791 10 27 391 251
8792 0 43 270 330
8793 0 35 350 227
8794 0 0 200 165
8795 0 0 400 300
8796 0 0 300 225
8797 0 0 300 300
8798 0 0 240 192
8799 12 12 392 288
8800 10 13 389 290
8801 0 0 500 375
8802 0 0 450 338
8803 80 114 589 432
8804 0 0 640 480
8805 0 0 320 240
8806 7 32 249 267
8807 0 0 250 188
8808 0 0 248 210
8809 0 111 240 361
8810 0 22 360 250
8811 0 36 300 225
8812 0 0 216 162
8813 11 3 297 261
8814 32 0 624 480
8815 0 0 500 375
8816 0 37 368 367
8817 0 0 640 480
8818 10 20 320 240
8819 26 0 320 240
8820 0 40 240 320
8821 0 38 296 234
8822 0 34 640 480
8823 0 6 224 164
8824 80 0 320 186
8825 46 50 778 600
8826 0 0 177 142
8827 0 32 320 178
8828 0 48 400 300
8829 0 108 480 488
8830 0 0 216 162
8831 0 0 400 300
8832 57 60 758 556
8833 0 0 176 144
8834 0 66 240 320
8835 6 16 142 111
8836 0 0 320 240
8837 42 72 270 232
9066 0 97 480 640
9108 19 100 312 384
9354 42 12 396 333
10635 1 90 360 391
10750 0 3 349 423
10832 0 0 480 360
10833 0 7 468 348
10855 0 0 480 480
10962 0 9 357 453
11139 0 7 358 472
11148 0 52 360 480
11187 64 15 381 343
11423 10 7 457 276
11654 19 15 453 360
11656 3 3 450 360
11696 302 76 739 477
11700 0 0 751 600
13612 6 0 755 600
13621 30 94 210 244
13716 276 97 624 377
13768 60 152 624 472
13778 24 24 532 328
14747 10 85 775 501
14749 43 43 728 381
14796 28 0 700 600
14803 56 126 590 686
14825 15 0 748 596
14900 68 19 508 223
14985 82 24 560 436
15111 100 72 454 428
15530 28 143 236 410
15690 117 75 522 450
15723 52 12 558 450
15826 127 5 571 360
15838 208 20 582 390
15889 102 39 550 345
15912 177 78 600 410
15939 10 0 480 640
16678 60 5 577 472
16687 298 100 638 393
16713 82 17 589 452
